,image_id_initial,image_id_final,jar,week,species,treatment,replicate,individual_id,surface_area_cm2_initial,surface_area_cm2_final,length_cm_initial,length_cm_final,length_pixels_initial,length_pixels_final,surface_area_px2_initial,surface_area_px2_final,width_cm_initial,width_cm_final,width_pixels_initial,width_pixels_final,pixels_per_cm_initial,pixels_per_cm_final,pixels2_per_cm2_initial,pixels2_per_cm2_final,notes_initial,notes_final
2982,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,3Bl,2.24,2.5,1.99,2,171.17,113.86,16587.5,8113,1.57,1.77,135.15,101.12,86,57,7396,3249,,
2983,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Wh,1.95,1.9,1.86,1.85,160,105.26,14404,6188.5,1.59,1.48,136.75,84.22,86,57,7396,3249,,
2984,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Si,2.06,1.93,1.89,1.82,162.93,103.59,15202.5,6265,1.55,1.44,132.88,81.88,86,57,7396,3249,,
2985,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Rd,1.71,1.7,1.63,1.6,140.43,91.42,12617,5518.5,1.45,1.46,124.91,83.17,86,57,7396,3249,,
2986,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Pu,1.39,1.33,1.57,1.58,134.83,90.09,10275.5,4330,1.23,1.16,105.55,66.37,86,57,7396,3249,,
2987,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Or,1.45,1.46,1.75,1.77,150.08,100.66,10697.5,4750.5,1.17,1.21,100.96,68.96,86,57,7396,3249,,
2988,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Gr,1.55,1.54,1.56,1.55,134.47,88.07,11478,5002.5,1.34,1.37,115.36,78.26,86,57,7396,3249,,
2989,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,2Bl,1.5,1.47,1.63,1.63,140.58,92.66,11064.5,4769,1.25,1.3,107.38,74.09,86,57,7396,3249,,
2990,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Wh,1.1,1.05,1.35,1.36,115.94,77.49,8127,3408,1.23,1.13,106.21,64.29,86,57,7396,3249,,
2991,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Si,1.33,1.16,1.48,1.4,126.92,79.62,9820,3765.5,1.42,1.31,121.7,74.67,86,57,7396,3249,,
2992,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Rd,1.58,1.51,1.73,1.68,148.77,95.6,11696,4894,1.33,1.3,114.06,74.2,86,57,7396,3249,,
2993,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Pu,1.61,1.55,1.81,1.67,155.77,95.27,11941,5046,1.49,1.42,128.1,80.78,86,57,7396,3249,,
2994,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Or,1.47,1.41,1.75,1.73,150.22,98.49,10850.5,4569.5,1.22,1.17,105.08,66.71,86,57,7396,3249,,
2995,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Gr,1.71,1.76,1.73,1.87,148.66,106.61,12647,5711,1.4,1.39,120.67,79.12,86,57,7396,3249,,
2996,IMG_9961-resized,IMG_0016-resized,75,4,Olympia,7.7C,3,1Bl,1.52,1.56,1.72,1.85,147.73,105.19,11220,5077.5,1.27,1.31,109.13,74.95,86,57,7396,3249,,
2997,IMG_9981-resized,IMG_0006_1-resized,75,4,Pacific,7.7C,3,3Si,1.99,2.21,1.86,1.96,157.78,111.83,14379.5,7192.5,1.53,1.51,130.14,86.31,85,57,7225,3249,,
2998,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,3Rd,1.23,1.21,1.68,1.65,142.66,94.2,8875,3947,1.12,1.13,95.34,64.66,85,57,7225,3249,,used initial image to identify
2999,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,3Pu,1.16,1.27,1.66,1.75,141.23,99.5,8408.5,4130,1.13,1.17,96.01,66.91,85,57,7225,3249,,
3000,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,3Or,1.26,1.33,1.73,1.79,147.03,101.86,9114.5,4315.5,1.11,1.12,94.4,63.7,85,57,7225,3249,,
3001,IMG_9981-resized,IMG_0006_1-resized,75,4,Pacific,7.7C,3,3Gr,0.99,0.99,1.48,1.46,125.42,83.02,7146.5,3202.5,1,1.02,85.07,58.31,85,57,7225,3249,,
3002,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,3Bl,1.11,1.08,1.58,1.53,134.08,87.32,8040,3520.5,1.09,1.1,92.44,62.63,85,57,7225,3249,,
3003,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Wh,0.77,0.78,1.14,1.13,96.66,64.33,5573,2521,0.9,0.94,76.9,53.6,85,57,7225,3249,,
3004,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Si,0.76,0.69,1.34,1.19,113.89,68.01,5463.5,2250,0.81,0.78,69.08,44.55,85,57,7225,3249,,used initial image to identify
3005,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Rd,1.04,0.98,1.59,1.45,135.37,82.88,7532,3180.5,1.01,0.97,85.98,55.17,85,57,7225,3249,,
3006,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Pu,0.91,0.92,1.35,1.32,114.39,75.17,6585,2996,1.14,1.16,96.6,66.04,85,57,7225,3249,,
3007,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Or,0.81,0.98,1.33,1.57,112.71,89.56,5862,3193,0.9,0.93,76.32,53.15,85,57,7225,3249,,
3008,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Gr,0.64,0.65,1.21,1.16,102.49,66.37,4590.5,2109.5,0.8,0.83,68.07,47.17,85,57,7225,3249,,
3009,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,2Bl,1.22,1.24,1.74,1.7,148.22,96.66,8825,4021.5,1.01,1.06,85.59,60.54,85,57,7225,3249,,
3010,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Wh,0.32,0.33,0.82,0.81,69.81,46.1,2345,1077,0.57,0.6,48.27,34,85,57,7225,3249,,
3011,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Si,0.36,0.37,0.9,0.91,76.24,52.04,2597,1190.5,0.57,0.58,48.04,33,85,57,7225,3249,,used initial image to identify
3012,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Rd,0.52,0.58,0.94,1.05,80.05,59.81,3733,1885,0.73,0.79,61.85,45.22,85,57,7225,3249,,
3013,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Pu,0.32,0.38,0.97,1.02,82.46,58.22,2316,1239,0.54,0.56,46.17,32.02,85,57,7225,3249,,used initial image to identify
3014,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Or,0.27,0.27,0.75,0.73,63.56,41.44,1925,872.5,0.58,0.53,49.65,30.36,85,57,7225,3249,,
3015,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Gr,0.47,0.49,1.02,1.01,86.83,57.57,3386,1598,0.69,0.78,59.03,44.38,85,57,7225,3249,,
3016,IMG_9981-resized,IMG_0015-resized,75,4,Pacific,7.7C,3,1Bl,0.44,0.41,0.96,0.94,81.27,53.34,3194.5,1325.5,0.68,0.69,57.45,39.32,85,57,7225,3249,,
3017,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,3Si,1.97,1.97,2.02,1.97,181.4,157.61,15949,12635.5,1.38,1.44,124.26,115.31,90,80,8100,6400,,
3018,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,3Rd,2,2.13,1.81,1.82,163.29,145.41,16236.5,13612.5,1.65,1.69,148.56,135.12,90,80,8100,6400,,
3019,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,3Pu,2.61,2.82,2.31,2.34,208.12,187.43,21146.5,18072,1.77,1.63,159.53,130.3,90,80,8100,6400,,
3020,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,3Or,2.38,2.65,1.93,2.06,173.6,164.62,19296,16934.5,1.75,1.89,157.54,151.24,90,80,8100,6400,,
3021,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,3Gr,2.23,2.46,2.09,2.2,188.45,176.3,18028,15771,1.47,1.65,132.1,131.95,90,80,8100,6400,,
3022,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,3Bl,1.59,1.68,1.63,1.7,146.71,136.12,12840,10756.5,1.35,1.39,121.67,110.98,90,80,8100,6400,,
3023,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Wh,1.37,1.49,1.53,1.61,138,128.66,11068.5,9532,1.27,1.33,114.59,106.68,90,80,8100,6400,,
3024,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Si,1.54,1.73,1.59,1.69,143.18,134.83,12482.5,11085.5,1.58,1.59,142.36,127.06,90,80,8100,6400,Surface area innaccurate due to overlapping,
3025,IMG_9963-resized,2019_08_08_0085-resized,76,2,Olympia,7.7C,1,2Si,1.54,1.75,1.59,1.64,143.18,134.62,12482.5,11793,1.58,1.5,142.36,122.64,90,82,8100,6724,Surface area innaccurate due to overlapping,in two images
3026,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Rd,1.4,1.43,1.7,1.75,153.45,140.09,11323.5,9142,1.16,1.14,104.2,91.18,90,80,8100,6400,,
3027,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Pu,1.56,1.71,1.77,1.84,159.36,147.47,12670,10939,1.29,1.42,116.3,113.32,90,80,8100,6400,,
3028,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Or,1.75,2.12,1.85,2.02,166.33,161.44,14141.5,13551,1.3,1.61,116.9,128.72,90,80,8100,6400,,
3029,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Gr,1.66,1.71,1.86,1.85,167,148,13429,10969.5,1.35,1.41,121.83,112.9,90,80,8100,6400,,
3030,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,2Bl,1.89,2.11,1.94,1.95,174.43,156.2,15345.5,13477.5,1.52,1.57,136.85,125.51,90,80,8100,6400,,
3031,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Wh,1.45,1.65,1.68,1.75,150.94,140.16,11760.5,10582.5,1.29,1.45,116.36,115.92,90,80,8100,6400,,
3032,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Si,0.92,0.99,1.25,1.31,112.27,105.19,7492,6330.5,1.07,1.12,96.57,89.89,90,80,8100,6400,,
3033,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Rd,1.35,1.49,1.59,1.58,143.25,126.06,10916.5,9513.5,1.24,1.29,111.43,103.39,90,80,8100,6400,,
3034,IMG_9963-resized,2019_08_08_0085-resized,76,2,Olympia,7.7C,1,1Rd,1.35,1.49,1.59,1.54,143.25,126.15,10916.5,10046.5,1.24,1.37,111.43,112.22,90,82,8100,6724,,in two images
3035,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Pu,1.33,1.44,1.62,1.68,145.62,134.65,10788,9201,1.19,1.18,106.93,94.34,90,80,8100,6400,,
3036,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Or,1.12,1.18,1.32,1.38,118.7,110.45,9074.5,7582,1.2,1.2,107.91,96.04,90,80,8100,6400,,
3037,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Gr,1,1.22,1.4,1.56,126.05,124.4,8094.5,7832.5,1.03,1.18,92.44,94.05,90,80,8100,6400,,
3038,IMG_9963-resized,2019_08_08_0074-resized,76,2,Olympia,7.7C,1,1Bl,1.41,1.81,1.58,1.78,142.37,142.3,11389.5,11613.5,1.39,1.52,125.51,121.94,90,80,8100,6400,Surface area innaccurate due to overlapping,
3039,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,3Si,0.93,0.96,1.31,1.26,114.4,101.77,7069,6321.5,1.08,1.06,94.37,86.03,87,81,7569,6561,,
3040,IMG_9982-resized,2019_08_08_0077-resized,76,2,Pacific,7.7C,1,3Rd,1.52,1.56,1.74,1.8,151.01,144.07,11527,9987.5,1.34,1.33,116.71,106.32,87,80,7569,6400,,
3041,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,3Pu,1.76,1.72,2.03,1.96,176.32,159.01,13300.5,11290.5,1.61,1.5,140.46,121.46,87,81,7569,6561,check SA,
3042,IMG_9982-resized,2019_08_08_0077-resized,76,2,Pacific,7.7C,1,3Or,1.45,1.5,1.82,1.82,158.65,145.53,10939,9601,1.25,1.24,108.41,99.25,87,80,7569,6400,,
3043,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,3Gr,0.83,0.9,1.31,1.3,114.18,105.59,6266,5917.5,0.96,1.04,83.93,84.38,87,81,7569,6561,,
3044,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,3Bl,1.13,1.1,1.56,1.52,135.37,123.23,8518.5,7209.5,1.14,1.16,99.08,94.24,87,81,7569,6561,,
3045,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Wh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,computer failed to measure,computer failed to measure
3046,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Si,0.64,0.63,1.13,1.09,98.09,88.24,4874.5,4141.5,0.8,0.89,69.35,72.18,87,81,7569,6561,,
3047,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Rd,0.59,0.57,1.08,1.01,94.05,81.6,4470.5,3754,0.81,0.84,70.86,68.01,87,81,7569,6561,,
3048,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Pu,0.63,0.6,1.11,1.05,96.51,84.96,4734.5,3965.5,0.76,0.83,66.49,66.84,87,81,7569,6561,,
3049,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Or,0.7,0.74,1.45,1.16,126.51,93.65,5294.5,4867.5,0.97,1,84.2,81.39,87,81,7569,6561,,
3050,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Gr,0.85,0.82,1.34,1.25,116.4,101.39,6406,5401,0.98,0.96,85.48,77.79,87,81,7569,6561,,
3051,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,2Bl,0.79,0.82,1.12,1.12,97.14,91.01,5978.5,5399,0.95,1.05,82.57,85,87,81,7569,6561,,
3052,IMG_9982-resized,NA,76,2,Pacific,7.7C,1,1Wh,0.41,NA,0.97,NA,84.29,NA,3113.5,NA,0.62,NA,53.74,NA,87,NA,7569,NA,,NA
3053,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,1Si,0.48,0.45,1.07,1.04,92.91,83.93,3634,2941,0.68,0.67,59.54,54.08,87,81,7569,6561,,
3054,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,1Rd,0.4,0.41,0.92,0.94,80.06,75.93,3035,2676,0.67,0.65,58.08,52.63,87,81,7569,6561,,
3055,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,1Pu,0.5,0.46,1.05,1.01,91.24,81.49,3747.5,3012.5,0.64,0.67,55.32,54.13,87,81,7569,6561,,
3056,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,1Or,0.45,0.41,0.87,0.83,75.8,66.85,3403.5,2707,0.72,0.69,62.43,55.61,87,81,7569,6561,,
3057,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,1Gr,0.67,NA,1.29,NA,112.29,NA,5036,NA,0.69,NA,60.42,NA,87,NA,7569,NA,,computer failed to measure
3058,IMG_9982-resized,2019_08_08_0073-resized,76,2,Pacific,7.7C,1,1Bl,0.47,0.47,0.94,0.94,81.84,75.89,3539,3065,0.73,0.71,63.41,57.38,87,81,7569,6561,,
3059,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,3Si,3.12,NA,2.31,NA,193.91,NA,22004.5,NA,1.94,NA,162.75,NA,84,NA,7056,NA,,NA
3060,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,3Si,2.37,NA,2.26,NA,189.62,NA,16708.5,NA,1.57,NA,132.19,NA,84,NA,7056,NA,,NA
3061,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,3Rd,2.8,NA,2.28,NA,191.32,NA,19770.5,NA,1.92,NA,161,NA,84,NA,7056,NA,Surface area innaccurate due to overlapping,NA
3062,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,3Rd,2.71,NA,2.36,NA,198.59,NA,19099.5,NA,1.89,NA,158.81,NA,84,NA,7056,NA,,NA
3063,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,3Pu,2.14,NA,1.99,NA,167.43,NA,15105,NA,1.54,NA,128.97,NA,84,NA,7056,NA,,NA
3064,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,3Pu,2.13,NA,2.1,NA,176.05,NA,15040,NA,1.5,NA,126.18,NA,84,NA,7056,NA,,NA
3065,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,3Or,2.2,NA,2.14,NA,179.9,NA,15519,NA,1.54,NA,129.32,NA,84,NA,7056,NA,Surface area innaccurate due to overlapping,NA
3066,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,3Or,2.2,NA,2.08,NA,174.77,NA,15517,NA,1.55,NA,130,NA,84,NA,7056,NA,,NA
3067,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,3Gr,2.7,NA,2.34,NA,196.51,NA,19025.5,NA,1.71,NA,143.29,NA,84,NA,7056,NA,,NA
3068,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,3Gr,2.65,NA,2.32,NA,195.17,NA,18689,NA,1.71,NA,143.6,NA,84,NA,7056,NA,,NA
3069,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,3Bl,2.94,NA,2.23,NA,187.45,NA,20737,NA,1.92,NA,161.21,NA,84,NA,7056,NA,,NA
3070,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,3Bl,2.32,NA,2.15,NA,180.62,NA,16376.5,NA,1.52,NA,127.88,NA,84,NA,7056,NA,,NA
3071,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Wh,1.4,NA,1.59,NA,133.36,NA,9864,NA,1.39,NA,116.36,NA,84,NA,7056,NA,,NA
3072,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Wh,1.38,NA,1.59,NA,133.18,NA,9763,NA,1.23,NA,103.1,NA,84,NA,7056,NA,,NA
3073,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Si,1.62,NA,1.74,NA,145.8,NA,11425,NA,1.36,NA,114.28,NA,84,NA,7056,NA,,NA
3074,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Si,1.61,NA,1.75,NA,147.34,NA,11381.5,NA,1.32,NA,110.65,NA,84,NA,7056,NA,,NA
3075,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Rd,1.6,NA,1.83,NA,153.4,NA,11302,NA,1.44,NA,120.88,NA,84,NA,7056,NA,Surface area innaccurate due to overlapping,NA
3076,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Rd,1.6,NA,1.92,NA,161.15,NA,11256,NA,1.28,NA,107.45,NA,84,NA,7056,NA,Surface area innaccurate due to overlapping,NA
3077,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Pu,2.69,NA,2.21,NA,185.61,NA,19002.5,NA,1.85,NA,155,NA,84,NA,7056,NA,,NA
3078,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Pu,3.65,NA,2.51,NA,210.8,NA,25720.5,NA,2.08,NA,175.07,NA,84,NA,7056,NA,,NA
3079,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Or,2.41,NA,2.12,NA,178.02,NA,17001,NA,1.74,NA,146.41,NA,84,NA,7056,NA,,NA
3080,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Or,1.76,NA,2.18,NA,183.1,NA,12414,NA,1.29,NA,108.47,NA,84,NA,7056,NA,,NA
3081,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Gr,1.89,NA,2.05,NA,172.41,NA,13321.5,NA,1.64,NA,137.56,NA,84,NA,7056,NA,,NA
3082,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Gr,1.8,NA,1.71,NA,143.53,NA,12719,NA,1.63,NA,136.82,NA,84,NA,7056,NA,,NA
3083,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,2Bl,2.27,NA,2.06,NA,173.18,NA,16042.5,NA,1.56,NA,131.37,NA,84,NA,7056,NA,,NA
3084,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,2Bl,2.24,NA,2.12,NA,178.47,NA,15840,NA,1.5,NA,126.32,NA,84,NA,7056,NA,,NA
3085,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Wh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,computer failed to measure,NA
3086,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Wh,1.29,NA,1.58,NA,132.46,NA,9072.5,NA,1.14,NA,95.43,NA,84,NA,7056,NA,,NA
3087,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Si,1.35,NA,1.59,NA,133.65,NA,9497.5,NA,1.56,NA,130.7,NA,84,NA,7056,NA,,NA
3088,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Si,1.34,NA,1.55,NA,130.19,NA,9465,NA,1.3,NA,109.25,NA,84,NA,7056,NA,,NA
3089,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Rd,1.85,NA,1.84,NA,154.46,NA,13021,NA,1.45,NA,121.4,NA,84,NA,7056,NA,,NA
3090,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Rd,1.84,NA,1.87,NA,157.29,NA,12955.5,NA,1.42,NA,119.02,NA,84,NA,7056,NA,,NA
3091,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Pu,1.59,NA,1.67,NA,140.29,NA,11226,NA,1.29,NA,108.3,NA,84,NA,7056,NA,,NA
3092,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Pu,1.65,NA,1.83,NA,154.08,NA,11630,NA,1.5,NA,126.02,NA,84,NA,7056,NA,,NA
3093,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Or,1.65,NA,1.8,NA,151.18,NA,11608,NA,1.31,NA,110.28,NA,84,NA,7056,NA,,NA
3094,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Or,1.58,NA,1.81,NA,152.11,NA,11182.5,NA,1.27,NA,106.4,NA,84,NA,7056,NA,,NA
3095,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Gr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,computer failed to measure,NA
3096,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Gr,1.53,NA,1.57,NA,132.08,NA,10812.5,NA,1.42,NA,119,NA,84,NA,7056,NA,,NA
3097,IMG_9964-resized,NA,77,6,Olympia,7.7C,5,1Bl,1.75,NA,1.7,NA,143.18,NA,12360.5,NA,1.41,NA,118.34,NA,84,NA,7056,NA,,NA
3098,IMG_9972-resized,NA,77,6,Olympia,7.7C,5,1Bl,1.7,NA,1.8,NA,151.11,NA,11984.5,NA,1.33,NA,112.09,NA,84,NA,7056,NA,,NA
3099,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,3Si,1.54,NA,1.55,NA,136.19,NA,11899,NA,1.4,NA,122.98,NA,88,NA,7744,NA,,NA
3100,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,3Rd,1.14,NA,1.54,NA,135.57,NA,8824,NA,1.1,NA,97.17,NA,88,NA,7744,NA,,NA
3101,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,3Pu,1.39,NA,1.58,NA,138.7,NA,10748.5,NA,1.33,NA,117,NA,88,NA,7744,NA,,NA
3102,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,3Or,0.94,NA,1.3,NA,114.4,NA,7243.5,NA,1.01,NA,89.04,NA,88,NA,7744,NA,,NA
3103,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,3Gr,1.42,NA,1.67,NA,146.54,NA,11009.5,NA,1.21,NA,106.89,NA,88,NA,7744,NA,,NA
3104,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,3Bl,1.35,NA,1.73,NA,152.51,NA,10459,NA,1.27,NA,112,NA,88,NA,7744,NA,,NA
3105,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Wh,1.06,NA,1.48,NA,130.5,NA,8244.5,NA,1.15,NA,101.43,NA,88,NA,7744,NA,,NA
3106,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Si,1.11,NA,1.62,NA,142.43,NA,8618,NA,1.17,NA,103.1,NA,88,NA,7744,NA,,NA
3107,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Rd,0.76,NA,1.18,NA,103.59,NA,5860.5,NA,0.89,NA,78.39,NA,88,NA,7744,NA,,NA
3108,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Pu,0.92,NA,1.39,NA,122.3,NA,7109,NA,1.06,NA,93.06,NA,88,NA,7744,NA,,NA
3109,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Or,0.81,NA,1.57,NA,137.83,NA,6310.5,NA,0.88,NA,77.39,NA,88,NA,7744,NA,check SA,NA
3110,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Gr,1.17,NA,1.56,NA,137.12,NA,9055.5,NA,1.11,NA,97.98,NA,88,NA,7744,NA,,NA
3111,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,2Bl,0.66,NA,1.18,NA,103.6,NA,5122.5,NA,0.82,NA,71.85,NA,88,NA,7744,NA,,NA
3112,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Wh,0.71,NA,1.22,NA,107.23,NA,5470.5,NA,0.83,NA,73,NA,88,NA,7744,NA,,NA
3113,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Si,0.54,NA,1.1,NA,96.52,NA,4152.5,NA,0.72,NA,63.25,NA,88,NA,7744,NA,,NA
3114,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Rd,0.98,NA,1.52,NA,133.36,NA,7602,NA,1.17,NA,103.31,NA,88,NA,7744,NA,check SA,NA
3115,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Pu,1,NA,1.61,NA,141.61,NA,7726.5,NA,0.94,NA,82.38,NA,88,NA,7744,NA,,NA
3116,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Or,0.42,NA,0.97,NA,85.62,NA,3281,NA,0.59,NA,51.92,NA,88,NA,7744,NA,,NA
3117,IMG_9983-resized,NA,77,6,Pacific,7.7C,5,1Gr,0.63,NA,1.14,NA,100.32,NA,4860,NA,0.83,NA,73.36,NA,88,NA,7744,NA,,NA
