Jar,Species,Number,Individual.ID,Initial_wetweight,Date,Treatment,Week,Whole.Organism.Weight,Shell.Weight,Tissue.Weight,Respiration,Feeding.calcification,Dead
64,Pacific,8,2Gr,0.14,9/5/2019,7.7A0.2,6,NA,0.096,0.029,,,
64,Olympia,9,2Gr,0.274,9/5/2019,7.7A0.2,6,NA,0.241,0.035,,,
64,Olympia,13,2Or,0.761,9/5/2019,7.7A0.2,6,NA,0.622,0.129,X,,
64,Pacific,12,2Or,0.21,9/5/2019,7.7A0.2,6,NA,0.1777,0.0322,,,
64,Olympia,11,2Pu,0.43,9/5/2019,7.7A0.2,6,NA,0.3567,0.0457,,,
64,Pacific,10,2Pu,0.19,9/5/2019,7.7A0.2,6,NA,0.196,0.025,,,
64,Pacific,13,2Rd,0.3,9/5/2019,7.7A0.2,6,NA,0.219,0.047,,,
64,Olympia,15,2Rd,0.487,9/5/2019,7.7A0.2,6,NA,0.4244,0.0829,,,
64,Pacific,9,2Si,0.33,9/5/2019,7.7A0.2,6,NA,NA,NA,,,X
64,Olympia,22,2Si,0.427,9/5/2019,7.7A0.2,6,NA,NA,NA,,,X
64,Pacific,14,2Wh,0.13,9/5/2019,7.7A0.2,6,NA,NA,NA,,,X
64,Olympia,16,2Wh,0.175,9/5/2019,7.7A0.2,6,NA,NA,NA,,,X
64,Pacific,18,3Bl,0.25,9/5/2019,7.7A0.2,6,NA,0.207,0.051,X,,
64,Olympia,20,3Bl,1.013,9/6/2019,7.7A0.2,6,NA,0.893,0.147,X,,
64,Olympia,17,3Gr,0.508,9/5/2019,7.7A0.2,6,NA,0.469,0.08,,,
64,Pacific,15,3Gr,0.48,9/5/2019,7.7A0.2,6,NA,0.481,0.143,X,,
64,Pacific,19,3Or,0.2,9/5/2019,7.7A0.2,6,NA,0.179,0.054,,,
64,Olympia,23,3Or,0.648,9/5/2019,7.7A0.2,6,NA,0.614,0.0938,,,
64,Olympia,19,3Pu,0.652,9/5/2019,7.7A0.2,6,NA,0.5434,0.0827,,,
64,Pacific,17,3Pu,0.33,9/5/2019,7.7A0.2,6,NA,0.26,0.05,,,
64,Pacific,20,3Rd,0.43,9/5/2019,7.7A0.2,6,NA,0.3423,0.0784,,,
64,Olympia,24,3Rd,0.453,9/5/2019,7.7A0.2,6,NA,0.397,0.082,,,
64,Olympia,25,3Si,0.429,9/5/2019,7.7A0.2,6,NA,0.367,0.073,,,
64,Pacific,16,3Si,0.34,9/5/2019,7.7A0.2,6,NA,0.314,0.093,,,
65,Olympia,4,1Bl,0.269,9/5/2019,8.0C,6,0.316,NA,NA,,X,
65,Pacific,1,1Gr,0.1,9/5/2019,8.0C,6,0.127,NA,NA,,X,
65,Olympia,1,1Gr,0.173,9/5/2019,8.0C,6,0.251,NA,NA,,X,
65,Olympia,5,1Or,0.293,9/5/2019,8.0C,6,0.317,NA,NA,,X,
65,Pacific,5,1Or,0.08,9/5/2019,8.0C,6,0.118,NA,NA,,X,
65,Olympia,3,1Pu,0.216,9/5/2019,8.0C,6,0.254,NA,NA,,X,
65,Pacific,3,1Pu,0.12,9/5/2019,8.0C,6,0.163,NA,NA,,X,
65,Olympia,7,1Rd,0.27,9/5/2019,8.0C,6,0.323,NA,NA,,X,
65,Pacific,2,1Si,0.03,9/5/2019,8.0C,6,0.042,NA,NA,,X,
65,Olympia,21,1Si,0.321,9/5/2019,8.0C,6,0.376,NA,NA,,X,
65,Pacific,7,1Wh,0.12,9/5/2019,8.0C,6,0.167,NA,NA,,X,
65,Olympia,8,1Wh,0.439,9/5/2019,8.0C,6,0.554,NA,NA,,X,
65,Olympia,12,2Bl,0.272,9/5/2019,8.0C,6,0.305,NA,NA,,X,
65,Pacific,8,2Gr,0.15,9/5/2019,8.0C,6,0.172,NA,NA,,X,
65,Olympia,9,2Gr,0.469,9/5/2019,8.0C,6,0.551,NA,NA,,X,
65,Pacific,12,2Or,0.13,9/5/2019,8.0C,6,0.19,NA,NA,,X,
65,Olympia,13,2Or,0.318,9/5/2019,8.0C,6,0.423,NA,NA,,X,
65,Pacific,10,2Pu,0.1,9/5/2019,8.0C,6,0.136,NA,NA,,X,
65,Olympia,11,2Pu,0.6,9/5/2019,8.0C,6,0.696,NA,NA,,X,
65,Olympia,15,2Rd,0.315,9/5/2019,8.0C,6,0.387,NA,NA,,X,
65,Pacific,13,2Rd,0.16,9/5/2019,8.0C,6,0.239,NA,NA,,X,
65,Pacific,9,2Si,0.14,9/5/2019,8.0C,6,0.18,NA,NA,,X,
65,Olympia,22,2Si,0.748,9/5/2019,8.0C,6,0.896,NA,NA,,X,
65,Olympia,16,2Wh,0.382,9/5/2019,8.0C,6,0.428,NA,NA,,X,
65,Pacific,14,2Wh,0.15,9/5/2019,8.0C,6,0.227,NA,NA,,X,
65,Olympia,20,3Bl,0.664,9/5/2019,8.0C,6,0.74,NA,NA,,X,
65,Pacific,18,3Bl,0.27,9/5/2019,8.0C,6,0.414,NA,NA,,X,
65,Pacific,15,3Gr,0.26,9/5/2019,8.0C,6,0.39,NA,NA,,X,
65,Olympia,17,3Gr,0.823,9/5/2019,8.0C,6,1.006,NA,NA,,X,
65,Olympia,23,3Or,0.791,9/5/2019,8.0C,6,0.932,NA,NA,,X,
65,Pacific,19,3Or,0.41,9/5/2019,8.0C,6,0.562,NA,NA,,X,
65,Pacific,17,3Pu,0.23,9/5/2019,8.0C,6,0.319,NA,NA,,X,
65,Olympia,19,3Pu,0.903,9/5/2019,8.0C,6,1.078,NA,NA,,X,
65,Pacific,,3Rd,0.709,,8.0C,6,0.548,,,,,
65,Olympia,24,3Rd,0.709,9/5/2019,8.0C,6,0.831,NA,NA,,X,
65,Pacific,16,3Si,0.13,9/5/2019,8.0C,6,0.242,NA,NA,,X,
65,Olympia,25,3Si,0.788,9/5/2019,8.0C,6,0.962,NA,NA,,X,
66,Olympia,4,1Bl,0.26,9/5/2019,8.0C,6,NA,0.2173,0.0156,,,
66,Pacific,11,1Bl,0.09,9/5/2019,8.0C,6,NA,0.0627,0.0117,,,
66,Olympia,1,1Gr,0.32,9/5/2019,8.0C,6,NA,0.272,0.042,,,
66,Pacific,1,1Gr,0.08,9/5/2019,8.0C,6,NA,0.0645,0.017,,,
66,Olympia,5,1Or,0.271,9/5/2019,8.0C,6,NA,0.2196,0.0247,,,
66,Pacific,5,1Or,0.05,9/5/2019,8.0C,6,NA,0.0588,0.01,,,
66,Pacific,3,1Pu,0.06,9/5/2019,8.0C,6,NA,0.0682,0.0149,,,
66,Olympia,3,1Pu,0.27,9/5/2019,8.0C,6,NA,NA,NA,,,X
66,Olympia,7,1Rd,0.332,9/5/2019,8.0C,6,NA,0.276,0.0309,,,
66,Pacific,6,1Rd,0.11,9/5/2019,8.0C,6,NA,0.0945,0.022,,,
66,Pacific,2,1Si,0.09,9/5/2019,8.0C,6,NA,0.078,0.02,,,
66,Olympia,21,1Si,0.27,9/5/2019,8.0C,6,NA,NA,NA,,,X
66,Olympia,8,1Wh,0.476,9/5/2019,8.0C,6,NA,0.347,0.07,,,
66,Pacific,7,1Wh,0.14,9/5/2019,8.0C,6,NA,0.122,0.022,,,
66,Olympia,12,2Bl,0.456,9/5/2019,8.0C,6,NA,0.3744,0.034,,,
66,Pacific,4,2Bl,0.1,9/5/2019,8.0C,6,NA,0.078,0.0172,,,
66,Olympia,9,2Gr,0.682,9/5/2019,8.0C,6,NA,0.575,0.074,,,
66,Pacific,8,2Gr,0.08,9/5/2019,8.0C,6,NA,NA,NA,,,X
66,Olympia,13,2Or,0.645,9/5/2019,8.0C,6,NA,0.504,0.0587,,,
66,Pacific,12,2Or,0.25,9/5/2019,8.0C,6,NA,0.208,0.04,,,
66,Olympia,11,2Pu,0.467,9/5/2019,8.0C,6,NA,0.3878,0.0486,,,
66,Pacific,10,2Pu,0.12,9/5/2019,8.0C,6,NA,0.054,0.009,,,
66,Olympia,15,2Rd,0.794,9/5/2019,8.0C,6,NA,0.6539,0.103,,,
66,Pacific,13,2Rd,0.16,9/5/2019,8.0C,6,NA,0.153,0.02,,,
66,Olympia,22,2Si,0.656,9/5/2019,8.0C,6,NA,0.546,0.07,,,
66,Pacific,9,2Si,0.11,9/5/2019,8.0C,6,NA,0.0842,0.0166,,,
66,Olympia,16,2Wh,0.351,9/5/2019,8.0C,6,NA,0.3222,0.0426,,,
66,Pacific,14,2Wh,0.27,9/5/2019,8.0C,6,NA,0.281,0.049,,,
66,Olympia,20,3Bl,0.825,9/5/2019,8.0C,6,NA,0.686,0.104,,,
66,Pacific,18,3Bl,0.22,9/5/2019,8.0C,6,NA,0.215,0.053,,,
66,Olympia,17,3Gr,1.157,9/5/2019,8.0C,6,NA,0.988,0.163,X,,
66,Pacific,15,3Gr,0.22,9/5/2019,8.0C,6,NA,0.205,0.044,X,,
66,Olympia,23,3Or,0.714,9/5/2019,8.0C,6,NA,0.596,0.134,X,,
66,Pacific,19,3Or,0.33,9/5/2019,8.0C,6,NA,0.3,0.049,X,,
66,Olympia,19,3Pu,0.85,9/5/2019,8.0C,6,NA,0.751,0.119,,,
66,Pacific,17,3Pu,0.21,9/5/2019,8.0C,6,NA,0.2109,0.0432,,,
66,Pacific,20,3Rd,0.34,9/5/2019,8.0C,6,NA,0.246,0.058,,,
66,Olympia,24,3Rd,1.03,9/5/2019,8.0C,6,NA,0.8799,0.1636,,,
66,Olympia,25,3Si,0.702,9/5/2019,8.0C,6,NA,0.617,0.104,,,
66,Pacific,16,3Si,0.18,9/5/2019,8.0C,6,NA,0.161,0.04,,,
67,Olympia,4,1Bl,0.276,9/5/2019,8.0C,6,NA,0.233,0.037,,,
67,Pacific,5,1Bl,0.07,9/5/2019,8.0C,6,NA,0.047,0.013,,,
67,Olympia,1,1Gr,0.754,9/5/2019,8.0C,6,NA,0.539,0.1228,,,
67,Pacific,1,1Gr,0.16,9/5/2019,8.0C,6,NA,0.103,0.019,,,
67,Olympia,5,1Or,0.277,9/5/2019,8.0C,6,NA,0.226,0.033,,,
67,Pacific,4,1Or,0.16,9/5/2019,8.0C,6,NA,0.15,0.022,,,
67,Pacific,3,1Pu,0.11,9/5/2019,8.0C,6,NA,0.086,0.023,,,
67,Olympia,3,1Pu,0.225,9/5/2019,8.0C,6,NA,0.204,0.027,,,
67,Pacific,6,1Rd,0.11,9/5/2019,8.0C,6,NA,0.079,0.015,,,
67,Olympia,7,1Rd,0.286,9/5/2019,8.0C,6,NA,0.246,0.052,,,
67,Olympia,7,1Rd,0.286,9/5/2019,8.0C,6,NA,0.2966,0.0636,,,
67,Pacific,2,1Si,0.05,9/5/2019,8.0C,6,NA,0.046,0.009,,,
67,Olympia,21,1Si,0.475,9/5/2019,8.0C,6,NA,NA,NA,,,X
67,Olympia,8,1Wh,0.683,9/5/2019,8.0C,6,NA,0.5634,0.1024,,,
67,Pacific,14,1Wh,0.35,9/5/2019,8.0C,6,NA,0.199,0.03,,,
67,Olympia,12,2Bl,0.616,9/5/2019,8.0C,6,NA,0.493,0.071,X,,
67,Pacific,18,2Bl,0.23,9/5/2019,8.0C,6,NA,0.277,0.035,,,
67,Pacific,8,2Gr,0.25,9/5/2019,8.0C,6,NA,0.259,0.054,,,
67,Olympia,9,2Gr,0.621,9/5/2019,8.0C,6,NA,0.639,0.083,,,
67,Olympia,13,2Or,0.215,9/5/2019,8.0C,6,NA,0.173,0.018,,,
67,Pacific,12,2Or,0.2,9/5/2019,8.0C,6,NA,0.205,0.032,,,
67,Olympia,11,2Pu,0.306,9/5/2019,8.0C,6,NA,0.2704,0.0476,,,
67,Pacific,10,2Pu,0.35,9/5/2019,8.0C,6,NA,0.294,0.082,,,
67,Pacific,13,2Rd,0.18,9/5/2019,8.0C,6,NA,0.166,0.023,,,
67,Olympia,15,2Rd,0.216,9/5/2019,8.0C,6,NA,0.2822,0.0684,,,
67,Olympia,15,2Rd,0.216,9/5/2019,8.0C,6,NA,NA,NA,,,X
67,Olympia,22,2Si,0.664,9/5/2019,8.0C,6,NA,0.531,0.065,,,
67,Pacific,9,2Si,0.12,9/5/2019,8.0C,6,NA,0.095,0.009,,,
67,Olympia,16,2Wh,0.669,9/5/2019,8.0C,6,NA,0.56,0.107,,,
67,Pacific,7,2Wh,0.4,9/5/2019,8.0C,6,NA,0.324,0.091,X,,
67,Olympia,20,3Bl,0.266,9/5/2019,8.0C,6,NA,0.2328,0.0268,,,
67,Pacific,11,3Bl,0.45,9/5/2019,8.0C,6,NA,0.536,0.105,X,,
67,Olympia,20,3Bl,0.266,9/5/2019,8.0C,6,NA,0.3994,0.0728,,,
67,Olympia,17,3Gr,0.511,9/5/2019,8.0C,6,NA,0.411,0.04,,,
67,Pacific,15,3Gr,0.28,9/5/2019,8.0C,6,NA,0.221,0.051,,,
67,Pacific,19,3Or,0.43,9/5/2019,8.0C,6,NA,0.429,0.075,,,
67,Olympia,23,3Or,0.885,9/5/2019,8.0C,6,NA,0.8078,0.1746,,,
67,Pacific,17,3Pu,0.21,9/5/2019,8.0C,6,NA,0.208,0.04,,,
67,Olympia,19,3Pu,0.2,9/5/2019,8.0C,6,NA,NA,NA,,,X
67,Olympia,24,3Rd,0.544,9/5/2019,8.0C,6,NA,0.45,0.059,X,,
67,Pacific,20,3Rd,0.31,9/5/2019,8.0C,6,NA,0.218,0.028,,,
67,Olympia,25,3Si,0.253,9/5/2019,8.0C,6,NA,0.23,0.017,,,
67,Pacific,16,3Si,0.44,9/5/2019,8.0C,6,NA,0.384,0.087,,,
68,Olympia,4,1Bl,0.438,9/5/2019,7.7A0.5,6,NA,0.282,0.049,,,
68,Pacific,4,1Bl,0.13,9/5/2019,7.7A0.5,6,NA,0.0792,0.0129,,,
68,Olympia,1,1Gr,1.417,9/5/2019,7.7A0.5,6,NA,1.2,0.175,,,
68,Pacific,1,1Gr,0.14,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
68,Pacific,5,1Or,0.06,9/5/2019,7.7A0.5,6,NA,0.038,0.006,,,
68,Olympia,5,1Or,0.293,9/5/2019,7.7A0.5,6,NA,0.3612,0.073,,,
68,Olympia,3,1Pu,1.608,9/5/2019,7.7A0.5,6,NA,1.429,0.17,,,
68,Pacific,5,1Pu,0.12,9/5/2019,7.7A0.5,6,NA,0.0907,0.0202,,,
68,Olympia,7,1Rd,0.373,9/5/2019,7.7A0.5,6,NA,0.309,0.025,,,
68,Pacific,6,1Rd,0.09,9/5/2019,7.7A0.5,6,NA,0.0623,0.0026,,,
68,Olympia,21,1Si,0.332,9/5/2019,7.7A0.5,6,NA,0.264,0.04,,,
68,Pacific,2,1Si,0.12,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
68,Olympia,8,1Wh,0.366,9/5/2019,7.7A0.5,6,NA,0.2999,0.051,,,
68,Olympia,12,2Bl,0.116,9/5/2019,7.7A0.5,6,NA,0.091,0.012,,,
68,Pacific,11,2Bl,0.24,9/5/2019,7.7A0.5,6,NA,0.179,0.052,X,,
68,Olympia,9,2Gr,0.199,9/5/2019,7.7A0.5,6,NA,0.154,0.026,,,
68,Pacific,8,2Gr,0.22,9/5/2019,7.7A0.5,6,NA,0.207,0.038,,,
68,Pacific,12,2Or,0.23,9/5/2019,7.7A0.5,6,NA,0.1532,0.0286,,,
68,Olympia,13,2Or,0.841,9/5/2019,7.7A0.5,6,NA,0.808,0.119,X,,
68,Olympia,11,2Pu,0.37,9/5/2019,7.7A0.5,6,NA,0.297,0.046,,,
68,Pacific,10,2Pu,0.24,9/5/2019,7.7A0.5,6,NA,0.232,0.062,,,
68,Olympia,15,2Rd,0.759,9/5/2019,7.7A0.5,6,NA,0.6218,0.1155,,,
68,Pacific,13,2Rd,0.18,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
68,Olympia,22,2Si,0.65,9/5/2019,7.7A0.5,6,NA,0.561,0.07,,,
68,Pacific,9,2Si,0.19,9/5/2019,7.7A0.5,6,NA,0.1329,0.0339,,,
68,Olympia,16,2Wh,0.633,9/5/2019,7.7A0.5,6,NA,0.5482,0.0638,,,
68,Olympia,20,3Bl,0.326,9/5/2019,7.7A0.5,6,NA,0.237,0.031,,,
68,Pacific,18,3Bl,0.24,9/5/2019,7.7A0.5,6,NA,0.1501,0.039,,,
68,Olympia,17,3Gr,0.724,9/5/2019,7.7A0.5,6,NA,0.628,0.079,,,
68,Pacific,15,3Gr,0.26,9/5/2019,7.7A0.5,6,NA,0.232,0.046,X,,
68,Olympia,23,3Or,0.379,9/5/2019,7.7A0.5,6,NA,0.3143,0.0419,,,
68,Pacific,19,3Or,0.26,9/5/2019,7.7A0.5,6,NA,0.2819,0.0429,,,
68,Pacific,17,3Pu,0.27,9/5/2019,7.7A0.5,6,NA,0.198,0.059,,,
68,Olympia,19,3Pu,0.705,9/5/2019,7.7A0.5,6,NA,0.62,0.133,X,,
68,Olympia,24,3Rd,0.282,9/5/2019,7.7A0.5,6,NA,0.243,0.028,,,
68,Pacific,20,3Rd,0.35,9/5/2019,7.7A0.5,6,NA,0.34,0.053,,,
68,Pacific,16,3Si,0.18,9/5/2019,7.7A0.5,6,NA,0.163,0.034,,,
68,Olympia,25,3Si,0.162,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
69,Olympia,4,1Bl,0.35,8/9/2019,8.0A0.2,2,NA,NA,NA,,,X
69,Olympia,1,1Gr,0.43,8/9/2019,8.0A0.2,2,NA,0.378,0.047,,,
69,Pacific,1,1Gr,0.09,8/9/2019,8.0A0.2,2,NA,0.063,0.015,,,
69,Olympia,5,1Or,0.249,8/9/2019,8.0A0.2,2,NA,0.2055,0.0269,,,
69,Pacific,5,1Or,0.13,8/9/2019,8.0A0.2,2,NA,0.1081,0.0218,,,
69,Olympia,3,1Pu,0.277,8/9/2019,8.0A0.2,2,NA,0.2364,0.0199,,,
69,Pacific,3,1Pu,0.14,8/9/2019,8.0A0.2,2,NA,0.1121,0.0258,,,
69,Pacific,6,1Rd,0.07,8/9/2019,8.0A0.2,2,NA,0.0545,0.0158,,,
69,Olympia,7,1Rd,0.399,8/9/2019,8.0A0.2,2,NA,0.347,0.065,,,
69,Olympia,21,1Si,0.465,8/9/2019,8.0A0.2,2,NA,0.3909,0.0521,,,
69,Pacific,2,1Si,0.11,8/9/2019,8.0A0.2,2,NA,0.096,0.023,,,
69,Olympia,8,1Wh,0.435,8/9/2019,8.0A0.2,2,NA,0.367,0.063,,,
69,Pacific,7,1Wh,0.13,8/9/2019,8.0A0.2,2,NA,0.1107,0.0304,,,
69,Olympia,12,2Bl,0.791,8/9/2019,8.0A0.2,2,NA,0.6616,0.0937,,,
69,Pacific,11,2Bl,0.21,8/9/2019,8.0A0.2,2,NA,0.203,0.057,X,,
69,Olympia,9,2Gr,0.855,8/9/2019,8.0A0.2,2,NA,0.703,0.104,X,,
69,Pacific,8,2Gr,0.15,8/9/2019,8.0A0.2,2,NA,0.1159,0.0267,,,
69,Pacific,12,2Or,0.24,8/9/2019,8.0A0.2,2,NA,0.1778,0.0638,,,
69,Olympia,13,2Or,0.831,8/9/2019,8.0A0.2,2,NA,0.706,0.146,,,
69,Olympia,11,2Pu,0.606,8/9/2019,8.0A0.2,2,NA,0.498,0.093,,,
69,Pacific,10,2Pu,0.23,8/9/2019,8.0A0.2,2,NA,0.1751,0.0357,,,
69,Pacific,13,2Rd,0.2,8/9/2019,8.0A0.2,2,NA,0.152,0.055,,,
69,Olympia,15,2Rd,0.545,8/9/2019,8.0A0.2,2,NA,0.464,0.089,,,
69,Pacific,9,2Si,0.15,8/9/2019,8.0A0.2,2,NA,0.116,0.035,,,
69,Olympia,22,2Si,0.494,8/9/2019,8.0A0.2,2,NA,0.459,0.079,,,
69,Pacific,14,2Wh,0.19,8/9/2019,8.0A0.2,2,NA,0.16,0.04,X,,
69,Olympia,16,2Wh,0.633,8/9/2019,8.0A0.2,2,NA,0.526,0.12,,,
69,Olympia,20,3Bl,1.12,8/9/2019,8.0A0.2,2,NA,1.012,0.183,,,
69,Pacific,15,3Gr,0.4,8/9/2019,8.0A0.2,2,NA,0.3102,0.0585,,,
69,Olympia,17,3Gr,0.962,8/9/2019,8.0A0.2,2,NA,0.81,0.167,,,
69,Olympia,23,3Or,1.028,8/9/2019,8.0A0.2,2,NA,0.8576,0.1481,,,
69,Pacific,19,3Or,0.25,8/9/2019,8.0A0.2,2,NA,0.1962,0.0534,,,
69,Olympia,19,3Pu,0.646,8/9/2019,8.0A0.2,2,NA,0.536,0.073,X,,
69,Pacific,17,3Pu,0.14,8/9/2019,8.0A0.2,2,NA,0.1398,0.0284,,,
69,Olympia,24,3Rd,0.747,8/9/2019,8.0A0.2,2,NA,0.6028,0.1084,,,
69,Pacific,20,3Rd,0.34,8/9/2019,8.0A0.2,2,NA,NA,NA,,,X
69,Olympia,25,3Si,1.022,8/9/2019,8.0A0.2,2,NA,0.849,0.18,,,
69,Pacific,16,3Si,0.28,8/9/2019,8.0A0.2,2,NA,NA,NA,,,X
70,Olympia,4,1Bl,0.251,9/5/2019,8.0A0.2,6,0.2599,NA,NA,,X,
70,Olympia,1,1Gr,0.487,9/5/2019,8.0A0.2,6,0.5058,NA,NA,,X,
70,Pacific,1,1Gr,0.09,9/5/2019,8.0A0.2,6,0.163,NA,NA,,X,
70,Olympia,5,1Or,0.348,9/5/2019,8.0A0.2,6,0.3878,NA,NA,,X,
70,Olympia,3,1Pu,0.348,9/5/2019,8.0A0.2,6,0.3664,NA,NA,,X,
70,Olympia,7,1Rd,0.422,9/5/2019,8.0A0.2,6,0.4408,NA,NA,,X,
70,Pacific,6,1Rd,0.14,9/5/2019,8.0A0.2,6,0.164,NA,NA,,X,
70,Pacific,2,1Si,0.08,9/5/2019,8.0A0.2,6,0.098,NA,NA,,X,
70,Olympia,21,1Si,0.246,9/5/2019,8.0A0.2,6,0.3059,NA,NA,,X,
70,Olympia,8,1Wh,0.612,9/5/2019,8.0A0.2,6,0.4213,NA,NA,,X,
70,Pacific,7,1Wh,0.12,9/5/2019,8.0A0.2,6,0.218,NA,NA,,X,
70,Pacific,11,2Bl,0.1,9/5/2019,8.0A0.2,6,0.118,NA,NA,,X,
70,Olympia,12,2Bl,0.728,9/5/2019,8.0A0.2,6,0.7472,NA,NA,,X,
70,Pacific,8,2Gr,0.12,9/5/2019,8.0A0.2,6,0.144,NA,NA,,X,
70,Olympia,9,2Gr,0.508,9/5/2019,8.0A0.2,6,0.5376,NA,NA,,X,
70,Olympia,13,2Or,0.697,9/5/2019,8.0A0.2,6,0.7285,NA,NA,,X,
70,Pacific,12,2Or,0.14,9/5/2019,8.0A0.2,6,0.397,NA,NA,,X,
70,Pacific,10,2Pu,0.14,9/5/2019,8.0A0.2,6,0.197,NA,NA,,X,
70,Olympia,11,2Pu,1.155,9/5/2019,8.0A0.2,6,1.2717,NA,NA,,X,
70,Olympia,15,2Rd,0.883,9/5/2019,8.0A0.2,6,0.9404,NA,NA,,X,
70,Pacific,13,2Rd,0.19,9/5/2019,8.0A0.2,6,0.295,NA,NA,,X,
70,Pacific,9,2Si,0.14,9/5/2019,8.0A0.2,6,0.164,NA,NA,,X,
70,Olympia,22,2Si,0.464,9/5/2019,8.0A0.2,6,0.49,NA,NA,,X,
70,Olympia,16,2Wh,0.546,9/5/2019,8.0A0.2,6,0.5551,NA,NA,,X,
70,Pacific,14,2Wh,0.22,9/5/2019,8.0A0.2,6,0.323,NA,NA,,X,
70,Olympia,20,3Bl,0.947,9/5/2019,8.0A0.2,6,1.0363,NA,NA,,X,
70,Olympia,17,3Gr,0.995,9/5/2019,8.0A0.2,6,1.0916,NA,NA,,X,
70,Olympia,23,3Or,0.938,9/5/2019,8.0A0.2,6,0.9867,NA,NA,,X,
70,Pacific,17,3Pu,0.18,9/5/2019,8.0A0.2,6,0.195,NA,NA,,X,
70,Olympia,19,3Pu,0.685,9/5/2019,8.0A0.2,6,0.718,NA,NA,,X,
70,Olympia,24,3Rd,1.018,9/5/2019,8.0A0.2,6,1.0773,NA,NA,,X,
70,Olympia,25,3Si,0.614,9/5/2019,8.0A0.2,6,0.7012,NA,NA,,X,
70,Pacific,16,3Si,0.24,9/5/2019,8.0A0.2,6,0.336,NA,NA,,X,
71,Olympia,4,1Bl,0.163,8/8/2019,7.7A0.5,2,NA,0.1347,0.0221,,,
71,Pacific,4,1Bl,0.07,8/8/2019,7.7A0.5,2,NA,0.097,0.019,,,
71,Olympia,1,1Gr,0.145,8/8/2019,7.7A0.5,2,NA,0.102,0.013,,,
71,Pacific,1,1Gr,0.14,8/9/2019,7.7A0.5,2,NA,0.1385,0.0294,,,
71,Olympia,5,1Or,0.39,8/8/2019,7.7A0.5,2,NA,0.333,0.025,,,
71,Pacific,5,1Or,0.07,8/8/2019,7.7A0.5,2,NA,0.047,0.009,,,
71,Olympia,3,1Pu,0.187,8/8/2019,7.7A0.5,2,NA,0.1507,0.0258,,,
71,Pacific,3,1Pu,0.06,8/8/2019,7.7A0.5,2,NA,0.0568,0.0108,,,
71,Olympia,7,1Rd,0.401,8/8/2019,7.7A0.5,2,NA,0.3392,0.0483,,,
71,Pacific,6,1Rd,0.07,8/8/2019,7.7A0.5,2,NA,0.056,0.011,,,
71,Olympia,21,1Si,0.21,8/8/2019,7.7A0.5,2,NA,0.1778,0.0234,,,
71,Pacific,2,1Si,0.11,8/8/2019,7.7A0.5,2,NA,0.094,0.008,,,
71,Pacific,7,1Wh,0.1,8/8/2019,7.7A0.5,2,NA,0.088,0.012,,,
71,Olympia,8,1Wh,0.155,8/8/2019,7.7A0.5,2,NA,NA,NA,,,X
71,Pacific,11,2Bl,0.09,8/8/2019,7.7A0.5,2,NA,0.0427,0.008,,,
71,Olympia,12,2Bl,0.255,8/8/2019,7.7A0.5,2,NA,0.211,0.046,,,
71,Olympia,9,2Gr,0.451,8/8/2019,7.7A0.5,2,NA,0.356,0.078,,,
71,Pacific,8,2Gr,0.12,8/8/2019,7.7A0.5,2,NA,0.121,0.033,X,,
71,Olympia,13,2Or,0.523,8/9/2019,7.7A0.5,2,NA,0.426,0.08,x,,
71,Pacific,12,2Or,0.05,8/8/2019,7.7A0.5,2,NA,0.0485,0.0083,,,
71,Olympia,11,2Pu,0.251,8/8/2019,7.7A0.5,2,NA,0.2018,0.0266,,,
71,Pacific,10,2Pu,0.06,8/8/2019,7.7A0.5,2,NA,0.0777,0.0131,,,
71,Pacific,13,2Rd,0.09,8/9/2019,7.7A0.5,2,NA,0.096,0.02,,,
71,Olympia,15,2Rd,0.297,8/8/2019,7.7A0.5,2,NA,NA,NA,,,x
71,Olympia,22,2Si,0.437,8/8/2019,7.7A0.5,2,NA,0.3569,0.0634,,,
71,Pacific,9,2Si,0.09,8/8/2019,7.7A0.5,2,NA,0.112,0.035,,,
71,Olympia,16,2Wh,0.286,8/8/2019,7.7A0.5,2,NA,0.227,0.025,,,
71,Pacific,14,2Wh,0.12,8/8/2019,7.7A0.5,2,NA,0.0909,0.0184,,,
71,Olympia,20,3Bl,0.87,8/8/2019,7.7A0.5,2,NA,0.737,0.118,,,
71,Pacific,18,3Bl,0.06,8/8/2019,7.7A0.5,2,NA,0.0669,0.0152,,,
71,Olympia,17,3Gr,0.257,8/8/2019,7.7A0.5,2,NA,0.217,0.03,,,
71,Pacific,15,3Gr,0.1,8/8/2019,7.7A0.5,2,NA,0.0888,0.0282,,,
71,Olympia,23,3Or,1.011,8/8/2019,7.7A0.5,2,NA,0.883,0.116,,,
71,Pacific,19,3Or,0.09,8/8/2019,7.7A0.5,2,NA,0.084,0.0155,,,
71,Olympia,19,3Pu,0.293,8/8/2019,7.7A0.5,2,NA,0.2306,0.0366,,,
71,Pacific,17,3Pu,0.12,8/8/2019,7.7A0.5,2,NA,0.111,0.024,,,
71,Olympia,24,3Rd,0.6,8/9/2019,7.7A0.5,2,NA,0.508,0.048,x,,x
