Jar,Individual ID,Species,Week,Treatment,Rep,Dissolution score1,Circles1,Crosses1,Exposed crystals1,Total1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,2,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,1,1,2
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,3Pu,Pacific,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,1,0,0,1,1
44,1W,Olympia,4,7.7C,1,1,1,0,1,2
44,1W,Olympia,4,7.7C,1,3,0,1,1,2
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,1,1,2
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,1,1,0,1,2
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,2,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1W,Olympia,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,2,0,0,1,1
44,1O,Pacific,4,7.7C,1,2,0,0,1,1
44,1O,Pacific,4,7.7C,1,1,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,1,1,0,1,2
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,1,0,0,1,1
44,1O,Pacific,4,7.7C,1,1,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1O,Pacific,4,7.7C,1,3,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,1,0,0,0,0
44,1Bc,Olympia,4,7.7C,1,3,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,1,0,0,0,0
44,1Bc,Olympia,4,7.7C,1,1,0,1,0,1
44,1Bc,Olympia,4,7.7C,1,2,1,1,1,3
44,1Bc,Olympia,4,7.7C,1,2,1,1,1,3
44,1Bc,Olympia,4,7.7C,1,2,1,0,1,2
44,1Bc,Olympia,4,7.7C,1,3,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,1,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,1,1,1,1,3
44,1Bc,Olympia,4,7.7C,1,2,0,1,1,2
44,1Bc,Olympia,4,7.7C,1,2,1,1,1,3
44,1Bc,Olympia,4,7.7C,1,2,1,0,1,2
44,1Bc,Olympia,4,7.7C,1,3,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,3,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,3,0,0,1,1
44,1Bc,Olympia,4,7.7C,1,3,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,1,0,0,0,0
44,1Pi,Pacific,4,7.7C,1,3,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,3,1,0,1,2
44,1Pi,Pacific,4,7.7C,1,2,0,1,1,2
44,1Pi,Pacific,4,7.7C,1,3,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,2,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,1,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,1,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,2,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,2,1,1,1,3
44,1Pi,Pacific,4,7.7C,1,1,1,0,1,2
44,1Pi,Pacific,4,7.7C,1,3,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,2,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,3,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,3,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,2,0,0,1,1
44,1Pi,Pacific,4,7.7C,1,2,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,1,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,2,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,2,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,1,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,1,1,0,1,2
40,1Pu,Pacific,4,8.0C,2,2,1,0,1,2
40,1Pu,Pacific,4,8.0C,2,1,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,1,1,0,0,1
40,1Pu,Pacific,4,8.0C,2,1,1,0,1,2
40,1Pu,Pacific,4,8.0C,2,2,1,0,1,2
40,1Pu,Pacific,4,8.0C,2,2,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,2,0,1,1,2
40,1Pu,Pacific,4,8.0C,2,1,0,0,0,0
40,1Pu,Pacific,4,8.0C,2,3,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,3,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,3,0,0,1,1
40,1Pu,Pacific,4,8.0C,2,3,0,0,1,1
40,1Pu,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,1Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,1Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,1Pu,Olympia,4,8.0C,2,1,1,0,0,1
40,1Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,1Pu,Olympia,4,8.0C,2,1,1,0,0,1
40,1Pu,Olympia,4,8.0C,2,2,0,0,0,0
40,1Pu,Olympia,4,8.0C,2,2,1,1,1,3
40,1Pu,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,1Pu,Olympia,4,8.0C,2,1,1,1,0,2
40,1Pu,Olympia,4,8.0C,2,1,0,0,1,1
40,1Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,1Pu,Olympia,4,8.0C,2,1,1,1,0,2
40,1Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,1Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,1Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,1Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,2,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,2,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,2,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,1,0,0,0,0
40,3Bl,Pacific,4,8.0C,2,2,1,1,1,3
40,3Bl,Pacific,4,8.0C,2,1,1,0,1,2
40,3Bl,Pacific,4,8.0C,2,2,1,0,1,2
40,3Bl,Pacific,4,8.0C,2,1,0,0,0,0
40,3Bl,Pacific,4,8.0C,2,3,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,3,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,3,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,1,0,0,0,0
40,3Bl,Pacific,4,8.0C,2,1,0,0,0,0
40,3Bl,Pacific,4,8.0C,2,3,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,2,0,0,1,1
40,3Bl,Pacific,4,8.0C,2,3,1,0,1,2
40,3Bl,Pacific,4,8.0C,2,3,1,0,1,2
40,1R,Pacific,4,8.0C,2,2,0,0,1,1
40,1R,Pacific,4,8.0C,2,1,0,0,0,0
40,1R,Pacific,4,8.0C,2,1,1,0,0,1
40,1R,Pacific,4,8.0C,2,1,0,0,1,1
40,1R,Pacific,4,8.0C,2,1,0,0,0,0
40,1R,Pacific,4,8.0C,2,1,0,0,0,0
40,1R,Pacific,4,8.0C,2,1,0,0,0,0
40,1R,Pacific,4,8.0C,2,1,0,0,0,0
40,1R,Pacific,4,8.0C,2,2,0,0,1,1
40,1R,Pacific,4,8.0C,2,NA,NA,NA,NA,0
40,1R,Pacific,4,8.0C,2,3,0,0,1,1
40,1R,Pacific,4,8.0C,2,2,0,0,1,1
40,1R,Pacific,4,8.0C,2,2,0,0,1,1
40,1R,Pacific,4,8.0C,2,3,0,0,1,1
40,1R,Pacific,4,8.0C,2,3,0,0,1,1
40,1R,Pacific,4,8.0C,2,3,0,0,1,1
40,1R,Pacific,4,8.0C,2,3,1,1,1,3
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2W,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2W,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2W,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
52,2O,Olympia,2,7.7A0.2,2,3,0,0,1,1
36,1W,Pacific,6,8.0C,2,1,0,0,1,1
36,1W,Pacific,6,8.0C,2,2,0,0,1,1
36,1W,Pacific,6,8.0C,2,2,1,0,1,2
36,1W,Pacific,6,8.0C,2,2,1,0,1,2
36,1W,Pacific,6,8.0C,2,3,0,1,1,2
36,1W,Pacific,6,8.0C,2,3,0,0,1,1
36,1W,Pacific,6,8.0C,2,3,1,0,1,2
36,1W,Pacific,6,8.0C,2,3,0,0,1,1
36,1W,Pacific,6,8.0C,2,3,0,1,1,2
36,1W,Pacific,6,8.0C,2,2,0,1,1,2
36,1W,Pacific,6,8.0C,2,2,0,0,1,1
36,1W,Pacific,6,8.0C,2,3,0,0,1,1
36,1W,Pacific,6,8.0C,2,2,0,0,1,1
36,1W,Pacific,6,8.0C,2,2,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,1,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,NA,NA,NA,NA,0
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,NA,NA,NA,NA,0
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,NA,NA,NA,NA,0
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
56,2O,Pacific,4,7.7A0.5,3,3,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,3,0,1,1,2
31,1Pi,Pacific,4,8.0C,4,2,1,0,1,2
31,1Pi,Pacific,4,8.0C,4,2,1,1,1,3
31,1Pi,Pacific,4,8.0C,4,2,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,2,1,0,1,2
31,1Pi,Pacific,4,8.0C,4,2,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,2,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,2,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,2,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,3,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,3,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,3,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,3,0,0,1,1
31,1Pi,Pacific,4,8.0C,4,3,1,0,1,2
31,1Pi,Pacific,4,8.0C,4,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,2,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,2,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,1,1,2
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
62,1Bl,Pacific,4,7.7A0.5,2,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
56,3Gr,Olympia,4,7.7A0.5,3,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,NA,NA,NA,NA,0
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,3,1,0,1,2
35,2Bc,Olympia,6,7.7A0.2,2,NA,NA,NA,NA,0
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2Bc,Olympia,6,7.7A0.2,2,NA,NA,NA,NA,0
35,2Bc,Olympia,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,NA,NA,NA,NA,0
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,2O,Pacific,6,7.7A0.2,2,3,0,1,1,2
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,NA,NA,NA,NA,0
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,NA,NA,NA,NA,0
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,2,0,1,1,2
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,2,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1O,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,1,1,2
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
35,1W,Pacific,6,7.7A0.2,2,3,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,2Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,2Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,2Pu,Olympia,4,8.0C,2,1,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,2Pu,Olympia,4,8.0C,2,2,1,1,1,3
40,2Pu,Olympia,4,8.0C,2,1,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,1,0,0,0,0
40,2Pu,Olympia,4,8.0C,2,2,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,2,0,1,1,2
40,2Pu,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,2Pu,Olympia,4,8.0C,2,2,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,2Pu,Olympia,4,8.0C,2,3,0,0,1,1
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,1,0,0,1
40,2Bc,Pacific,4,8.0C,2,1,0,1,0,1
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,1,1
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,2,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,1,0,0,0,0
40,2Bc,Pacific,4,8.0C,2,3,0,0,1,1
40,2Bc,Pacific,4,8.0C,2,2,0,0,1,1
40,2Bc,Pacific,4,8.0C,2,2,0,0,1,1
40,2Bc,Pacific,4,8.0C,2,1,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2O,Olympia,4,8.0C,2,3,0,0,1,1
40,2Bc,Olympia,4,8.0C,2,1,1,0,1,2
40,2Bc,Olympia,4,8.0C,2,1,1,1,1,3
40,2Bc,Olympia,4,8.0C,2,1,1,1,0,2
40,2Bc,Olympia,4,8.0C,2,1,0,0,0,0
40,2Bc,Olympia,4,8.0C,2,1,1,0,0,1
40,2Bc,Olympia,4,8.0C,2,1,1,1,0,2
40,2Bc,Olympia,4,8.0C,2,1,0,0,1,1
40,2Bc,Olympia,4,8.0C,2,1,1,0,0,1
40,2Bc,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,2Bc,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,2Bc,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,2Bc,Olympia,4,8.0C,2,3,0,0,1,1
40,2Bc,Olympia,4,8.0C,2,NA,NA,NA,NA,0
40,2Bc,Olympia,4,8.0C,2,3,0,0,1,1
40,2Bc,Olympia,4,8.0C,2,3,0,0,1,1
40,2Bc,Olympia,4,8.0C,2,3,0,0,1,1
40,2Bc,Olympia,4,8.0C,2,3,0,0,1,1
46,3Gr,Olympia,4,8.0C,3,1,0,0,0,0
46,3Gr,Olympia,4,8.0C,3,1,0,1,1,2
46,3Gr,Olympia,4,8.0C,3,1,0,1,1,2
46,3Gr,Olympia,4,8.0C,3,1,0,1,1,2
46,3Gr,Olympia,4,8.0C,3,1,0,1,1,2
46,3Gr,Olympia,4,8.0C,3,1,1,1,1,3
46,3Gr,Olympia,4,8.0C,3,2,1,1,1,3
46,3Gr,Olympia,4,8.0C,3,1,0,0,0,0
46,3Gr,Olympia,4,8.0C,3,1,0,1,1,2
46,3Gr,Olympia,4,8.0C,3,1,0,0,0,0
46,3Gr,Olympia,4,8.0C,3,1,0,0,0,0
46,3Gr,Olympia,4,8.0C,3,1,0,0,0,0
46,3Gr,Olympia,4,8.0C,3,1,0,0,1,1
46,3Gr,Olympia,4,8.0C,3,3,0,0,1,1
46,3Gr,Olympia,4,8.0C,3,3,0,0,1,1
46,3Gr,Olympia,4,8.0C,3,3,0,0,1,1
46,3Gr,Olympia,4,8.0C,3,3,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,0,0
46,2Pi,Pacific,4,8.0C,3,1,0,0,0,0
46,2Pi,Pacific,4,8.0C,3,NA,NA,NA,NA,0
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,2,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,2,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,0,0
46,2Pi,Pacific,4,8.0C,3,NA,NA,NA,NA,0
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,3,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,3,0,0,1,1
46,2Pi,Pacific,4,8.0C,3,1,0,0,0,0
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,0,0,0,0
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,0,0,0,0
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,0,0,0,0
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,1,1,0,0,1
31,1O,Olympia,4,8.0C,4,3,0,0,1,1
31,1O,Olympia,4,8.0C,4,3,0,0,1,1
31,1O,Olympia,4,8.0C,4,3,0,0,1,1
31,1O,Olympia,4,8.0C,4,3,0,0,1,1
62,1O,Olympia,4,7.7A0.5,2,3,0,0,1,1
62,1O,Olympia,4,7.7A0.5,2,3,0,0,1,1
62,1O,Olympia,4,7.7A0.5,2,3,0,0,1,1
62,1O,Olympia,4,7.7A0.5,2,3,0,0,1,1
62,1O,Olympia,4,7.7A0.5,2,3,0,1,1,2
62,1O,Olympia,4,7.7A0.5,2,3,0,1,1,2
62,1O,Olympia,4,7.7A0.5,2,3,0,0,1,1
