Date,Jar,Individual ID,Species,Week,Whole Organism Weight,Shell Weight,Tissue Weight,Respiration,Feeding/calcification,Comments2,Unable to confirm ID
9/5/2019,27,1Or,Pacific,6,,0.0581,0.0151,,,,
9/5/2019,27,2Pk,Pacific,6,,0.139,0.023,,,1Pk bag and vial; ID changed during QA/QC,
9/5/2019,27,1Pu,Pacific,6,,0.0922,0.0181,,,,
9/5/2019,27,1Rd,Pacific,6,,0.0597,0.0129,,,,
9/5/2019,27,1Wh,Pacific,6,,0.0551,0.0073,,,,
9/5/2019,27,2Bk,Pacific,6,,0.2096,0.0259,,,,
9/5/2019,27,2Bl,Pacific,6,,0.1422,0.0245,,,,
9/5/2019,27,2Gr,Pacific,6,,0.198,0.033,,,,
9/5/2019,27,2Or,Pacific,6,,0.2418,0.0429,,,,
9/5/2019,27,1Pk,Pacific,6,,0.0845,0.0105,,,one dot; 2Pk bag and vial; ID changed during QA/QC,
9/5/2019,27,2Pu,Pacific,6,,0.12,0.024,,,,
9/5/2019,27,2Rd,Pacific,6,,0.164,0.041,X,,,
9/5/2019,27,2Wh,Pacific,6,,0.212,0.056,,,,
9/5/2019,27,3Bl,Pacific,6,,0.197,0.059,,,,
9/5/2019,27,3Gr,Pacific,6,,0.181,0.032,,,one dot,
9/5/2019,27,3Pk,Pacific,6,,0.17,0.033,,,,
9/5/2019,27,3Pu,Pacific,6,,0.279,0.069,X,,,
8/9/2019,28,1Bk,Olympia,2,,0.1133,0.0117,,,,
8/9/2019,28,2Bl,Olympia,2,,0.348,0.063,,,1Bl bag and vial; ID changed during QA/QC,
8/9/2019,28,1Bl,Olympia,2,,0.221,0.038,,,2Bl bag and vial ,
8/9/2019,28,1Gr,Olympia,2,,0.1196,0.0146,,,,
8/9/2019,28,1Or,Olympia,2,,0.22,0.048,,,,
8/9/2019,28,1Pk,Olympia,2,,NA,NA,,,only one dot / dead; changed from 3Pk to 1Pk during QA/QC,
8/9/2019,28,1Pu,Olympia,2,,0.168,0.012,,,,
8/9/2019,28,1Rd,Olympia,2,,0.168,0.025,,,,
8/9/2019,28,1Wh,Olympia,2,,0.139,0.015,,,,
8/9/2019,28,2Bk,Olympia,2,,0.396,0.053,X,,,
8/9/2019,28,2Gr,Olympia,2,,0.249,0.041,,,,
8/9/2019,28,2Or,Olympia,2,,0.313,0.047,,,,
8/9/2019,28,2Pk,Olympia,2,,0.157,0.01,,,,
8/9/2019,28,2Pu,Olympia,2,,0.239,0.034,,,,
8/9/2019,28,2Rd,Olympia,2,,0.386,0.052,,,,
8/9/2019,28,2Wh,Olympia,2,,0.442,0.072,,,,
8/9/2019,28,3Bl,Olympia,2,,0.373,0.064,,,,
8/9/2019,28,3Gr,Olympia,2,,0.448,0.088,X,,,
8/9/2019,28,3Pk,Olympia,2,,0.395,0.056,,,"1Pk bag and vial, changed ID during QA/QC",
8/9/2019,28,3Pu,Olympia,2,,0.599,0.102,,,,
8/9/2019,28,1Bk,Pacific,2,,NA,NA,,,dead,
8/9/2019,28,1Bl,Pacific,2,,0.029,0.003,,,,
8/9/2019,28,1Gr,Pacific,2,,0.066,0.016,,,,
8/9/2019,28,1Or,Pacific,2,,0.049,0.013,,,,
8/9/2019,28,1Pk,Pacific,2,,NA,NA,,,dead,
8/9/2019,28,1Pu,Pacific,2,,0.083,0.025,,,,
8/9/2019,28,1Rd,Pacific,2,,NA,NA,,,dead,
8/9/2019,28,1Wh,Pacific,2,,0.117,0.029,,,,
8/9/2019,28,2Bk,Pacific,2,,0.201,0.041,,,,
8/9/2019,28,2Bl,Pacific,2,,0.133,0.021,,,,
8/9/2019,28,2Gr,Pacific,2,,0.1,0.026,,,,
8/9/2019,28,2Or,Pacific,2,,0.125,0.037,,,,
8/9/2019,28,2Pk,Pacific,2,,NA,NA,,,dead,
8/9/2019,28,2Pu,Pacific,2,,0.075,0.026,,,,
8/9/2019,28,2Rd,Pacific,2,,0.226,0.049,X,,,
8/9/2019,28,2Wh,Pacific,2,,0.198,0.031,,,,
8/9/2019,28,3Bl,Pacific,2,,0.117,0.029,,,,
8/9/2019,28,3Gr,Pacific,2,,NA,NA,,,dead,
8/9/2019,28,3Pk,Pacific,2,,0.303,0.086,,,,
8/9/2019,28,3Pu,Pacific,2,,0.162,0.049,,,,
9/6/2019,29,1Bk,Olympia,6,,NA,NA,,,dead,
9/6/2019,29,1Bl,Olympia,6,,0.169,0.023,,,,
9/6/2019,29,1Gr,Olympia,6,,NA,NA,,,dead,
9/6/2019,29,1Or,Olympia,6,,0.222,0.025,,,,
9/6/2019,29,1Pk,Olympia,6,,0.178,0.019,,,,
9/6/2019,29,1Pu,Olympia,6,,NA,NA,,,dead,
9/6/2019,29,1Rd,Olympia,6,,0.149,0.018,,,,X
9/6/2019,29,1Wh,Olympia,6,,0.1622,0.0218,,,,
9/6/2019,29,2Bk,Olympia,6,,0.338,0.038,,,,
9/6/2019,29,2Bl,Olympia,6,,0.419,0.063,,,,
9/6/2019,29,2Gr,Olympia,6,,0.2553,0.0388,,,,
9/6/2019,29,2Or,Olympia,6,,NA,NA,,,dead,
9/6/2019,29,2Pk,Olympia,6,,0.1923,0.0323,,,,
9/6/2019,29,2Pu,Olympia,6,,0.273,0.041,                          ,,,
9/6/2019,29,2Rd,Olympia,6,,0.403,0.044,,,,
9/6/2019,29,2Wh,Olympia,6,,0.45,0.058,,,,
9/6/2019,29,3Bl,Olympia,6,,0.2476,0.0362,,,,
9/6/2019,29,3Gr,Olympia,6,,0.421,0.049,,,one dot,
9/6/2019,29,3Pk,Olympia,6,,0.6763,0.1244,X,,,
9/6/2019,29,3Pu,Olympia,6,,0.5311,0.1187,X,,,
9/6/2019,29,1Bk,Pacific,6,,0.0621,0.0115,,,,
9/6/2019,29,1Bl,Pacific,6,,0.0647,0.0093,,,,
9/6/2019,29,3Gr,Pacific,6,,0.316,0.086,,,1Gr bag and vial; ID changed during QA/QC,
9/6/2019,29,1Or,Pacific,6,,0.066,0.018,,,,
9/6/2019,29,1Pk,Pacific,6,,0.046,0.013,,,,X
9/6/2019,29,1Pu,Pacific,6,,0.038,0.005,,,,
9/6/2019,29,1Rd,Pacific,6,,0.085,0.019,,,,X
9/6/2019,29,1Wh,Pacific,6,,0.04,0.012,,,,
9/6/2019,29,2Bk,Pacific,6,,0.288,0.067,,,no dots,
9/6/2019,29,2Bl,Pacific,6,,0.162,0.033,,,one dot,
9/6/2019,29,2Gr,Pacific,6,,0.081,0.021,,,,
9/6/2019,29,2Or,Pacific,6,,0.096,0.017,,,,
9/6/2019,29,2Pk,Pacific,6,,0.116,0.024,,,,
9/6/2019,29,2Pu,Pacific,6,,0.417,0.112,,,,X
9/6/2019,29,2Rd,Pacific,6,,0.3194,0.0634,X,,,
9/6/2019,29,2Wh,Pacific,6,,0.331,0.09,,,,
9/6/2019,29,1Gr,Pacific,6,,0.082,0.017,,,one dot; 3Gr bag and vial; ID changed during QA/QC,
9/6/2019,29,3Bl,Pacific,6,,0.5391,0.1234,X,,,
9/6/2019,29,3Pk,Pacific,6,,0.35,0.067,,,,
9/6/2019,29,3Pu,Pacific,6,,0.149,0.042,,,,
9/5/2019,30,1Bk,Olympia,6,,0.24,0.028,,,,
9/5/2019,30,1Bl,Olympia,6,,0.128,0.019,,,no dots,
9/5/2019,30,1Gr,Olympia,6,,0.241,0.034,,,,
9/5/2019,30,1Or,Olympia,6,,NA,NA,,,dead,X
9/5/2019,30,1Pk,Olympia,6,,0.164,0.022,,,,
9/5/2019,30,1Pu,Olympia,6,,NA,NA,,,dead,
9/5/2019,30,1Rd,Olympia,6,,0.3303,0.0475,,,,
9/5/2019,30,1Wh,Olympia,6,,0.205,0.026,,,,
9/5/2019,30,2Bk,Olympia,6,,NA,NA,,,dead; one dot,
9/5/2019,30,2Bl,Olympia,6,,0.287,0.054,,,,
9/5/2019,30,2Gr,Olympia,6,,0.475,0.076,X,,,
9/5/2019,30,1Bl,Olympia,6,,0.3683,0.037,,,no dots; 2Or bag and vial; ID changed during QA/QC,
9/5/2019,30,2Pk,Olympia,6,,0.2061,0.0129,,,,X
9/5/2019,30,2Pu,Olympia,6,,0.148,0.019,X,,,
9/5/2019,30,2Rd,Olympia,6,,0.2068,0.038,,,,
9/5/2019,30,2Wh,Olympia,6,,0.329,0.042,,,,
9/5/2019,30,3Bl,Olympia,6,,0.325,0.048,,,,
9/5/2019,30,3Gr,Olympia,6,,0.346,0.05,,,,
9/5/2019,30,3Pk,Olympia,6,,NA,NA,,,dead,X
9/5/2019,30,3Pu,Olympia,6,,0.298,0.066,,,,X
9/5/2019,30,1Bk,Pacific,6,,0.135,0.016,,,,
9/5/2019,30,1Bl,Pacific,6,,0.078,0.019,,,,
9/5/2019,30,1Gr,Pacific,6,,0.21,0.05,,,,
9/5/2019,30,1Or,Pacific,6,,NA,NA,,,dead,
9/5/2019,30,1Pk,Pacific,6,,0.248,0.066,,,looks red,
9/5/2019,30,1Pu,Pacific,6,,0.072,0.015,,,,
9/5/2019,30,1Rd,Pacific,6,,0.115,0.023,,,,
9/5/2019,30,1Wh,Pacific,6,,0.122,0.019,,,,
9/5/2019,30,2Bl,Pacific,6,,0.399,0.111,,,,
9/5/2019,30,2Gr,Pacific,6,,0.112,0.027,,,no dots,
9/5/2019,30,2Or,Pacific,6,,0.283,0.042,,,,
9/5/2019,30,2Pk,Pacific,6,,0.268,0.063,,,,
9/5/2019,30,2Pu,Pacific,6,,0.187,0.038,,,,
9/5/2019,30,2Rd,Pacific,6,,NA,NA,,,dead; looks Pink,X
9/5/2019,30,2Wh,Pacific,6,,0.204,0.055,,,,
9/5/2019,30,3Bl,Pacific,6,,0.235,0.054,,,,
9/5/2019,30,3Gr,Pacific,6,,0.248,0.058,X,,,
9/5/2019,30,3Pk,Pacific,6,,NA,NA,,,dead,
9/5/2019,30,3Pu,Pacific,6,,0.498,0.121,X,,,
9/5/2019,30,NA,Pacific,6,,NA,NA,,,dead; no dots ,X
8/22/2019,31,1Bk,Olympia,4,,0.237,0.024,,,1 dot; 2Bk bag and vial; ID changed from 2Bk to 1Bk during QA/QC,
8/22/2019,31,1Bl,Olympia,4,,0.1701,0.0244,,,,
8/22/2019,31,1Gr,Olympia,4,,0.14,0.017,,,,
8/22/2019,31,1Or,Olympia,4,,0.1721,0.0337,,,,
8/22/2019,31,1Pk,Olympia,4,,NA,NA,,,dead,
8/22/2019,31,1Pu,Olympia,4,,NA,NA,,,dead,
8/22/2019,31,1Rd,Olympia,4,,0.158,0.0213,,,,
8/22/2019,31,1Wh,Olympia,4,,0.518,0.073,,,,
8/22/2019,31,2Bk,Olympia,4,,NA,NA,,,dead; 1Bk vial and bag; ID changed from 1Bk to 2Bk during QA/QC,
8/22/2019,31,2Bl,Olympia,4,,0.35,0.035,,,,
8/22/2019,31,2Gr,Olympia,4,,0.157,0.021,,,,
8/22/2019,31,2Or,Olympia,4,,0.193,0.029,X,,,
8/22/2019,31,2Pk,Olympia,4,,0.184,0.003,,,,
8/22/2019,31,2Pu,Olympia,4,,0.312,0.051,,,,
8/22/2019,31,2Rd,Olympia,4,,0.295,0.045,X,,,
8/22/2019,31,2Wh,Olympia,4,NA,,,,X,dead,
8/22/2019,31,3Bl,Olympia,4,,0.3896,0.0649,,,,
8/22/2019,31,3Gr,Olympia,4,,NA,NA,,,dead,
8/22/2019,31,3Pk,Olympia,4,NA,,,,X,dead,
8/22/2019,31,3Pu,Olympia,4,,0.743,0.126,,,,
8/22/2019,31,1Bk,Pacific,4,,NA,NA,,,dead,X
8/22/2019,31,1Bl,Pacific,4,,0.0462,0.0099,,,,
8/22/2019,31,1Gr,Pacific,4,,0.048,0.006,,,,
8/22/2019,31,1Or,Pacific,4,,NA,NA,,,dead,
8/22/2019,31,1Pk,Pacific,4,,0.0873,0.0165,,,,
8/22/2019,31,1Pu,Pacific,4,,0.1728,0.0376,,,,
8/22/2019,31,1Rd,Pacific,4,,0.1585,0.0292,,,,
8/22/2019,31,1Wh,Pacific,4,,0.1172,0.03,,,,
8/22/2019,31,2Bk,Pacific,4,,0.159,0.031,,,1 dot,X
8/22/2019,31,2Bl,Pacific,4,,0.139,0.035,,,,
8/22/2019,31,2Gr,Pacific,4,,0.0821,0.0182,,,,
8/22/2019,31,2Or,Pacific,4,,0.261,0.041,X,,,
8/22/2019,31,2Pk,Pacific,4,,0.19,0.042,,,,
8/22/2019,31,2Pu,Pacific,4,,0.278,0.043,,,,
8/22/2019,31,2Rd,Pacific,4,,0.194,0.04,,,,
8/22/2019,31,2Wh,Pacific,4,,NA,NA,,,Dead; 3 dots,
8/22/2019,31,3Bl,Pacific,4,,0.209,0.042,,,,
8/22/2019,31,3Gr,Pacific,4,,NA,NA,,,dead,
8/22/2019,31,3Pk,Pacific,4,,0.242,0.038,X,,,
8/22/2019,31,3Pu,Pacific,4,,0.161,0.028,,,,
8/22/2019,32,1Bk,Olympia,4,,0.1516,0.0281,,,,
8/22/2019,32,1Bl,Olympia,4,,0.1033,0.0163,,,,
8/22/2019,32,1Gr,Olympia,4,,0.263,0.034,,,,
8/22/2019,32,1Or,Olympia,4,,0.25,0.04,,,,
8/22/2019,32,3Pk,Olympia,4,,0.6538,0.1386,X,,1Pk bag and vial; ID changed from 1Pk to 3Pk during QA/QC,
8/22/2019,32,1Pu,Olympia,4,,0.1646,0.0186,,,,
8/22/2019,32,1Rd,Olympia,4,,0.1574,0.0334,,,,
8/22/2019,32,1Wh,Olympia,4,,0.192,0.031,,,,
8/22/2019,32,2Bk,Olympia,4,,NA,NA,,,dead,
8/22/2019,32,2Bl,Olympia,4,,0.303,0.046,,,,
8/22/2019,32,2Gr,Olympia,4,,0.191,0.034,,,,
8/22/2019,32,2Or,Olympia,4,,0.2202,0.0419,,,,
8/22/2019,32,2Pk,Olympia,4,,NA,NA,,,dead; 1 dot,X
8/22/2019,32,2Pu,Olympia,4,,NA,NA,,,dead,
8/22/2019,32,2Rd,Olympia,4,,NA,NA,,,dead,
8/22/2019,32,2Wh,Olympia,4,,0.523,0.0841,X,,,
8/22/2019,32,3Bl,Olympia,4,,0.28,0.066,,,,
8/22/2019,32,3Gr,Olympia,4,,0.752,0.095,,,,
8/22/2019,32,3Pk,Olympia,4,,0.19,0.036,,,2 pink dots,X
8/22/2019,32,3Pu,Olympia,4,,0.3,0.051,,,,
8/22/2019,32,1Bk,Pacific,4,,0.1603,0.0316,,,,
8/22/2019,32,1Bl,Pacific,4,,0.0415,0.0083,,,,
8/22/2019,32,1Gr,Pacific,4,,0.079,0.013,,,,
8/22/2019,32,1Or,Pacific,4,,0.1047,0.0257,,,,
8/22/2019,32,1Pk,Pacific,4,,0.066,0.008,,,,
8/22/2019,32,1Pu,Pacific,4,,0.0747,0.0183,,,,
8/22/2019,32,1Rd,Pacific,4,,0.145,0.034,,,,
8/22/2019,32,1Wh,Pacific,4,,NA,NA,,,dead,
8/22/2019,32,2Bk,Pacific,4,,0.2471,0.0662,,,,
8/22/2019,32,2Bl,Pacific,4,,NA,NA,,,dead,
8/22/2019,32,2Gr,Pacific,4,,0.1681,0.041,,,,
8/22/2019,32,2Or,Pacific,4,,0.228,0.056,,,,
8/22/2019,32,2Pk,Pacific,4,,0.1459,0.0306,,,,
8/22/2019,32,2Pu,Pacific,4,,NA,NA,,,dead,
8/22/2019,32,2Rd,Pacific,4,,0.3382,0.0661,X,,,
8/22/2019,32,2Wh,Pacific,4,,0.448,0.104,,,,
8/22/2019,32,3Bl,Pacific,4,,0.4437,0.1138,X,,,
8/22/2019,32,3Gr,Pacific,4,,0.386,0.08,,,2 dots,
8/22/2019,32,3Pk,Pacific,4,,0.355,0.089,,,,
8/22/2019,32,3Pu,Pacific,4,,0.336,0.093,,,,
9/5/2019,33,1Bk,Olympia,6,,0.2588,0.0372,,,,
9/5/2019,33,1Bl,Olympia,6,,0.2778,0.0421,,,,
9/5/2019,33,1Gr,Olympia,6,,0.343,0.05,,,,
9/5/2019,33,1Or,Olympia,6,,0.183,0.023,,,,
9/5/2019,33,1Pk,Olympia,6,,0.3347,0.0589,,,,
9/5/2019,33,1Pu,Olympia,6,,0.436,0.063,,,,
9/5/2019,33,1Rd,Olympia,6,,0.231,0.038,,,,
9/5/2019,33,1Wh,Olympia,6,,0.322,0.046,,,,
9/5/2019,33,2Bk,Olympia,6,,0.492,0.103,,,,
9/5/2019,33,2Bl,Olympia,6,,0.425,0.087,,,,
9/5/2019,33,2Gr,Olympia,6,,0.2993,0.0464,,,,
9/5/2019,33,2Or,Olympia,6,,0.445,0.079,,,,
9/5/2019,33,2Pk,Olympia,6,,0.4921,0.0752,,,,
9/5/2019,33,2Pu,Olympia,6,,0.4303,0.0677,,,,
9/5/2019,33,2Rd,Olympia,6,,0.4155,0.0766,,,,
9/5/2019,33,3Gr,Olympia,6,,0.49,0.081,,,,
9/5/2019,33,3Pk,Olympia,6,,0.5606,0.0711,,,,
9/5/2019,33,3Pu,Olympia,6,,0.8448,0.1302,,,,
9/5/2019,33,2Wh,Olympia ,6,,0.4565,0.0622,X,,,
9/5/2019,33,3Bl,Olympia ,6,,0.5708,0.1176,X,,,
9/5/2019,33,1Bk,Pacific,6,,0.178,0.0358,,,,
9/5/2019,33,1Bl,Pacific,6,,0.0556,0.0072,,,,
9/5/2019,33,1Gr,Pacific,6,,0.0768,0.0135,,,,
9/5/2019,33,1Or,Pacific,6,,0.117,0.04,,,,
9/5/2019,33,1Pk,Pacific,6,,0.0811,0.0157,,,,
9/5/2019,33,1Pu,Pacific,6,,0.089,0.023,,,,
9/5/2019,33,1Rd,Pacific,6,,0.105,0.024,,,,
9/5/2019,33,1Wh,Pacific,6,,0.0885,0.0139,,,,
9/5/2019,33,2Bk,Pacific,6,,0.1989,0.0504,X,,,
9/5/2019,33,2Bl,Pacific,6,,0.2658,0.0592,,,,
9/5/2019,33,2Gr,Pacific,6,,0.1296,0.031,,,,
9/5/2019,33,2Or,Pacific,6,,0.3868,0.0802,,,,
9/5/2019,33,2Pk,Pacific,6,,0.192,0.045,,,,
9/5/2019,33,2Pu,Pacific,6,,0.239,0.084,,,,
9/5/2019,33,2Rd,Pacific,6,,NA,NA,,,dead,
9/5/2019,33,2Wh,Pacific,6,,NA,NA,,,dead,
9/5/2019,33,3Bl,Pacific,6,,0.2119,0.0413,,,,
9/5/2019,33,3Gr,Pacific,6,,0.3014,0.0639,,,,
9/5/2019,33,3Pk,Pacific,6,,0.1759,0.0297,,,,
9/5/2019,33,3Pu,Pacific,6,,0.24,0.079,X,,,
9/6/2019,34,1Bk,Olympia,6,,NA,NA,,,dead,
9/6/2019,34,1Bl,Olympia,6,,NA,NA,,,dead,
9/6/2019,34,1Gr,Olympia,6,,0.167,0.017,,,,
9/6/2019,34,1Or,Olympia,6,,0.219,0.0365,,,,
9/6/2019,34,1Pk,Olympia,6,,0.188,0.032,,,,
9/6/2019,34,1Pu,Olympia,6,,0.1761,0.0179,,,,
9/6/2019,34,1Rd,Olympia,6,,NA,NA,,,dead,
9/6/2019,34,1Wh,Olympia,6,,0.1933,0.0301,,,,
9/6/2019,34,2Bk,Olympia,6,,0.324,0.058,,,,
9/6/2019,34,2Bl,Olympia,6,,0.2228,0.0496,,,,
9/6/2019,34,2Gr,Olympia,6,,NA,NA,,,dead,X
9/6/2019,34,2Or,Olympia,6,,0.417,0.06,,,,
9/6/2019,34,2Pk,Olympia,6,,0.317,0.064,,,,
9/6/2019,34,2Pu,Olympia,6,,0.243,0.039,,,,
9/6/2019,34,2Rd,Olympia,6,,0.279,0.04,,,,
9/6/2019,34,2Wh,Olympia,6,,0.3029,0.0567,,,,
9/6/2019,34,3Bl,Olympia,6,,0.631,0.127,X,,Tissue weight changed from 0.0127 to 0.127 during QAQC based on respirometry data,
9/6/2019,34,3Gr,Olympia,6,,0.5152,0.0873,X,,,
9/6/2019,34,3Pk,Olympia,6,,0.397,0.08,,,,
9/6/2019,34,3Pu,Olympia,6,,0.487,0.059,,,,
9/6/2019,34,1Bk,Pacific,6,,NA,NA,,,dead,
9/6/2019,34,1Bl,Pacific,6,,0.071,0.016,,,,
9/6/2019,34,1Gr,Pacific,6,,0.047,0.014,,,,
9/6/2019,34,1Or,Pacific,6,,0.1637,0.0413,,,,
9/6/2019,34,1Pk,Pacific,6,,0.052,0.009,,,,
9/6/2019,34,1Pu,Pacific,6,,0.0922,0.0189,,,,
9/6/2019,34,1Rd,Pacific,6,,0.104,0.023,,,,
9/6/2019,34,1Wh,Pacific,6,,0.086,0.025,,,,
9/6/2019,34,2Bk,Pacific,6,,0.235,0.046,,,very brittle shell,
9/6/2019,34,2Bl,Pacific,6,,0.143,0.039,,,,
9/6/2019,34,2Gr,Pacific,6,,0.1504,0.031,,,,
9/6/2019,34,2Or,Pacific,6,,0.2719,0.0557,,,,
9/6/2019,34,2Pk,Pacific,6,,0.182,0.047,,,,
9/6/2019,34,3Pk,Pacific,6,,0.393,0.145,X,,possibly in 2Pk bag and vial (there were two 2Pk); ID changed from 2Pk to 3Pk during QA/QC,
9/6/2019,34,2Pu,Pacific,6,,0.166,0.049,,,,
9/6/2019,34,2Rd,Pacific,6,,0.222,0.029,,,,
9/6/2019,34,2Wh,Pacific,6,,0.135,0.037,,,,
9/6/2019,34,3Bl,Pacific,6,,0.2472,0.0594,,,,
9/6/2019,34,3Gr,Pacific,6,,0.273,0.038,,,very brittle shell,
9/6/2019,34,3Pu,Pacific,6,,0.3,0.087,X,,,
9/5/2019,35,1Bk,Olympia,6,,0.6148,0.0986,,,,
9/5/2019,35,1Bl,Olympia,6,,0.248,0.035,,,,
9/5/2019,35,1Gr,Olympia,6,,0.16,0.023,,,,
9/5/2019,35,1Or,Olympia,6,,0.128,0.012,,,,
9/5/2019,35,1Pk,Olympia,6,,0.2694,0.0371,,,,
9/5/2019,35,1Pu,Olympia,6,,0.22,0.039,,,,
9/5/2019,35,1Rd,Olympia,6,,0.4204,0.0483,,,,
9/5/2019,35,1Wh,Olympia,6,,0.1599,0.0096,,,,
9/5/2019,35,2Bk,Olympia,6,,0.5193,0.0826,,,,
9/5/2019,35,2Bl,Olympia,6,,0.4777,0.0756,,,,
9/5/2019,35,2Gr,Olympia,6,,0.529,0.106,,,,
9/5/2019,35,2Or,Olympia,6,,0.173,0.016,,,,
9/5/2019,35,2Pk ,Olympia,6,,NA,NA,,,dead,
9/5/2019,35,2Pu,Olympia,6,,0.3406,0.0507,,,,
9/5/2019,35,2Rd,Olympia,6,,0.183,0.026,,,,
9/5/2019,35,2Wh,Olympia,6,,0.2506,0.032,,,,
9/6/2019,35,3Bl,Olympia,6,,0.5277,0.1007,X,,,
9/5/2019,35,3Gr,Olympia,6,,0.801,0.169,,,,
9/6/2019,35,3Pk,Olympia,6,,0.648,0.122,X,,,
9/5/2019,35,3Pu,Olympia,6,,0.5684,0.0942,,,,
9/5/2019,35,1Bk,Pacific,6,,0.1879,0.0323,,,,
9/5/2019,35,1Bl,Pacific,6,,0.115,0.022,,,,
9/5/2019,35,1Gr,Pacific,6,,0.071,0.017,,,,
9/5/2019,35,1Or,Pacific,6,,0.087,0.017,,,,
9/5/2019,35,1Pk,Pacific,6,,0.171,0.042,,,,
9/5/2019,35,1Pu,Pacific,6,,0.185,0.047,,,,
9/5/2019,35,1Rd,Pacific,6,,0.0664,0.0105,,,,
9/5/2019,35,1Wh,Pacific,6,,0.1634,0.0392,,,,
9/5/2019,35,2Bk,Pacific,6,,0.137,0.019,,,one dot,
9/6/2019,35,2Bl,Pacific,6,,0.233,0.055,X,,,
9/5/2019,35,2Gr,Pacific,6,,0.233,0.065,,,,
9/5/2019,35,2Or,Pacific,6,,0.1737,0.048,,,,
9/5/2019,35,2Pk,Pacific,6,,0.1509,0.0227,,,,
9/5/2019,35,2Pu,Pacific,6,,0.1117,0.0178,,,,
9/5/2019,35,2Rd,Pacific,6,,0.243,0.041,,,,
9/5/2019,35,2Wh,Pacific,6,,0.2402,0.0592,,,,
9/5/2019,35,3Bl,Pacific,6,,0.217,0.0342,,,,
9/5/2019,35,3Gr,Pacific,6,,0.315,0.08,,,,
9/5/2019,35,3Pk,Pacific,6,,0.191,0.069,,,,
9/6/2019,35,3Pu,Pacific,6,,0.305,0.093,X,,,
9/5/2019,36,1Bk,Olympia,6,,0.265,0.051,,,,
9/5/2019,36,1Bl,Olympia,6,,0.206,0.033,,,,
9/5/2019,36,1Gr,Olympia,6,,0.22,0.026,,,,
9/5/2019,36,1Or,Olympia,6,,0.183,0.032,,,,X
9/5/2019,36,1Pk,Olympia,6,,0.22,0.036,,,,
9/5/2019,36,1Pu,Olympia,6,,0.211,0.021,,,,
9/5/2019,36,1Rd,Olympia,6,,NA,NA,,,dead,
9/5/2019,36,1Wh,Olympia,6,,0.195,0.019,,,,
9/5/2019,36,2Bk,Olympia,6,,0.318,0.049,,,,
9/5/2019,36,2Bl,Olympia,6,,0.315,0.037,,,,
9/5/2019,36,2Gr,Olympia,6,,0.42,0.034,,,,
9/5/2019,36,2Or,Olympia,6,,0.188,0.022,,,,
9/5/2019,36,2Pk,Olympia,6,,0.36,0.063,,,,
9/5/2019,36,2Pu,Olympia,6,,0.371,0.06,,,,
9/5/2019,36,2Rd,Olympia,6,,0.288,0.049,,,,
9/5/2019,36,2Wh,Olympia,6,,0.176,0.02,,,,
9/5/2019,36,3Bl,Olympia,6,,0.305,0.06,X,,,
9/5/2019,36,3Gr,Olympia,6,,0.726,0.108,,,,X
9/5/2019,36,3Pk,Olympia,6,,1.372,0.202,,,,
9/5/2019,36,3Pu,Olympia,6,,0.627,0.099,X,,,
9/5/2019,36,1Bk,Pacific,6,,0.241,0.044,,,,
9/5/2019,36,1Bl,Pacific,6,,0.089,0.015,,,,
9/5/2019,36,1Gr,Pacific,6,,0.078,0.014,,,,X
9/5/2019,36,1Or,Pacific,6,,0.237,0.048,,,,
9/5/2019,36,1Pk,Pacific,6,,0.106,0.021,,,,
9/5/2019,36,1Pu,Pacific,6,,0.096,0.016,,,,
9/5/2019,36,1Wh,Pacific,6,,0.168,0.045,,,,
9/5/2019,36,2Bk,Pacific,6,,0.261,0.059,,,,
9/5/2019,36,2Bl,Pacific,6,,0.167,0.031,,,,
9/5/2019,36,2Gr,Pacific,6,,0.169,0.024,,,,
9/5/2019,36,2Or,Pacific,6,,0.392,0.065,X,,,
9/5/2019,36,2Pk,Pacific,6,,0.196,0.035,,,,
9/5/2019,36,2Pu,Pacific,6,,NA,NA,,,dead,
9/5/2019,36,2Wh,Pacific,6,,0.253,0.064,,,tissue dropped on table,
9/5/2019,36,3Gr,Pacific,6,,0.395,0.097,X,,,X
9/5/2019,36,3Pk,Pacific,6,,0.375,0.092,,,two dots,
9/5/2019,36,3Pu,Pacific,6,,0.413,0.096,,,,
9/6/2019,37,1Bk,Olympia,6,,0.342,0.047,,,,
9/6/2019,37,1Bl,Olympia,6,,0.174,0.037,,,,
9/6/2019,37,1Gr,Olympia,6,,0.1111,0.0146,,,,
9/6/2019,37,1Or,Olympia,6,,NA,NA,,,dead,
9/6/2019,37,1Pk,Olympia,6,,0.187,0.024,,,,
9/6/2019,37,1Pu,Olympia,6,,0.178,0.03,,,,
9/6/2019,37,1Rd,Olympia,6,,0.288,0.052,,,,
9/6/2019,37,1Wh,Olympia,6,,0.1521,0.0267,,,,
9/6/2019,37,2Bk,Olympia,6,,NA,NA,,,dead,
9/6/2019,37,2Bl,Olympia,6,,0.409,0.058,,,,
9/6/2019,37,2Gr,Olympia,6,,0.339,0.047,,,,
9/6/2019,37,2Or,Olympia,6,,0.856,0.126,,,,
9/6/2019,37,2Pk,Olympia,6,,0.4611,0.0409,,,,
9/6/2019,37,2Pu,Olympia,6,,0.342,0.054,,,,
9/6/2019,37,2Rd,Olympia,6,,0.161,0.021,,,,
